exposure_id,customer_id,exposure_time,campaign_type,coupon_cost
722180305_offer_151,722180305,2013-04-22 11:19:00,TypeA,10000
722291173_offer_151,722291173,2013-04-02 11:51:00,TypeB,15000
722337784_offer_151,722337784,2013-04-22 10:47:00,TypeA,10000
722395534_offer_151,722395534,2013-04-05 11:22:00,TypeB,15000
722399720_offer_151,722399720,2013-04-24 09:13:00,TypeA,10000
722558411_offer_151,722558411,2013-04-23 10:17:00,TypeA,10000
722561530_offer_151,722561530,2013-03-27 09:50:00,TypeA,7500
722616419_offer_151,722616419,2013-04-25 10:45:00,TypeC,30000
722788434_offer_151,722788434,2013-04-14 09:35:00,TypeB,15000
722795123_offer_151,722795123,2013-03-25 11:02:00,TypeA,7500
722819846_offer_151,722819846,2013-03-25 10:37:00,TypeA,7500
722825721_offer_151,722825721,2013-03-29 11:23:00,TypeA,7500
722836661_offer_151,722836661,2013-03-27 11:06:00,TypeA,7500
722852921_offer_151,722852921,2013-04-04 09:37:00,TypeB,15000
722858818_offer_151,722858818,2013-04-25 09:57:00,TypeB,20000
722891002_offer_151,722891002,2013-04-22 10:33:00,TypeA,10000
722927386_offer_151,722927386,2013-03-26 10:47:00,TypeA,7500
722936041_offer_151,722936041,2013-04-26 11:42:00,TypeB,20000
722937056_offer_151,722937056,2013-04-24 09:09:00,TypeB,20000
722979074_offer_151,722979074,2013-04-03 11:08:00,TypeB,12500
723014350_offer_151,723014350,2013-04-22 10:04:00,TypeA,10000
723037006_offer_151,723037006,2013-04-25 10:12:00,TypeB,20000
723147402_offer_151,723147402,2013-04-25 09:16:00,TypeA,7500
723181029_offer_151,723181029,2013-03-25 11:02:00,TypeA,7500
723215580_offer_151,723215580,2013-04-17 11:23:00,TypeB,15000
723244820_offer_151,723244820,2013-04-24 11:04:00,TypeA,10000
723248729_offer_151,723248729,2013-04-25 10:40:00,TypeA,10000
723272018_offer_151,723272018,2013-03-27 11:08:00,TypeA,7500
723276542_offer_151,723276542,2013-03-25 10:31:00,TypeA,7500
723280141_offer_151,723280141,2013-04-03 11:32:00,TypeB,15000
723300739_offer_151,723300739,2013-04-22 10:37:00,TypeA,10000
723305471_offer_151,723305471,2013-04-24 09:28:00,TypeB,20000
723350792_offer_151,723350792,2013-03-25 10:20:00,TypeA,7500
723380424_offer_151,723380424,2013-03-26 10:06:00,TypeA,7500
723438189_offer_151,723438189,2013-04-23 11:00:00,TypeA,10000
723481104_offer_151,723481104,2013-04-23 10:14:00,TypeA,10000
723559058_offer_151,723559058,2013-03-25 11:12:00,TypeA,7500
723608485_offer_151,723608485,2013-04-03 10:43:00,TypeB,12500
723632595_offer_151,723632595,2013-03-29 09:19:00,TypeA,7500
723693022_offer_151,723693022,2013-04-03 10:13:00,TypeB,15000
723715783_offer_151,723715783,2013-03-29 11:44:00,TypeA,7500
723787566_offer_151,723787566,2013-03-31 09:54:00,TypeA,7500
723973524_offer_151,723973524,2013-04-01 10:54:00,TypeB,12500
724221020_offer_151,724221020,2013-03-25 09:07:00,TypeA,7500
724257287_offer_151,724257287,2013-04-23 10:02:00,TypeA,10000
724485278_offer_151,724485278,2013-03-25 09:31:00,TypeA,7500
724615030_offer_151,724615030,2013-04-26 11:06:00,TypeB,20000
724714153_offer_151,724714153,2013-04-28 10:03:00,TypeA,10000
725052080_offer_151,725052080,2013-03-27 10:13:00,TypeA,7500
725185035_offer_151,725185035,2013-03-25 09:54:00,TypeA,7500
725292784_offer_151,725292784,2013-04-26 10:03:00,TypeA,10000
725296376_offer_151,725296376,2013-04-24 09:45:00,TypeB,20000
725585346_offer_151,725585346,2013-03-30 09:31:00,TypeA,7500
725903520_offer_151,725903520,2013-04-22 10:13:00,TypeA,10000
726112587_offer_151,726112587,2013-04-02 10:42:00,TypeB,15000
726311506_offer_151,726311506,2013-04-22 11:46:00,TypeA,10000
726315606_offer_151,726315606,2013-04-25 10:54:00,TypeB,20000
726328835_offer_151,726328835,2013-04-22 09:03:00,TypeA,10000
726518968_offer_151,726518968,2013-03-17 10:46:00,TypeB,20000
727017875_offer_151,727017875,2013-04-01 10:26:00,TypeB,15000
727136232_offer_151,727136232,2013-03-27 10:41:00,TypeA,7500
727413184_offer_151,727413184,2013-03-25 11:52:00,TypeA,7500
727423565_offer_151,727423565,2013-04-28 11:32:00,TypeA,10000
727487016_offer_151,727487016,2013-04-03 11:57:00,TypeB,15000
727582559_offer_151,727582559,2013-03-26 09:39:00,TypeA,7500
727744190_offer_151,727744190,2013-04-03 11:38:00,TypeB,12500
727905716_offer_151,727905716,2013-04-01 10:16:00,TypeB,12500
727926060_offer_151,727926060,2013-03-25 11:57:00,TypeA,7500
728077188_offer_151,728077188,2013-03-25 10:39:00,TypeA,7500
728182623_offer_151,728182623,2013-04-23 10:06:00,TypeA,7500
728233351_offer_151,728233351,2013-03-26 10:18:00,TypeA,7500
728281655_offer_151,728281655,2013-04-24 09:28:00,TypeA,10000
728468521_offer_151,728468521,2013-03-22 09:57:00,TypeB,20000
728688917_offer_151,728688917,2013-04-28 09:26:00,TypeB,20000
729033899_offer_151,729033899,2013-03-28 11:33:00,TypeA,7500
729136935_offer_151,729136935,2013-03-30 11:58:00,TypeA,7500
729182496_offer_151,729182496,2013-03-27 10:47:00,TypeA,7500
729743906_offer_151,729743906,2013-04-27 11:55:00,TypeB,20000
729866915_offer_151,729866915,2013-04-26 11:07:00,TypeB,20000
729979454_offer_151,729979454,2013-04-22 09:41:00,TypeA,10000
730026743_offer_151,730026743,2013-03-15 11:05:00,TypeB,20000
730218427_offer_151,730218427,2013-04-26 11:40:00,TypeA,10000
730513567_offer_151,730513567,2013-03-25 10:40:00,TypeA,7500
730537356_offer_151,730537356,2013-03-27 09:09:00,TypeB,20000
730781089_offer_151,730781089,2013-04-08 11:49:00,TypeB,12500
730988992_offer_151,730988992,2013-04-26 10:05:00,TypeB,20000
731214993_offer_151,731214993,2013-04-26 11:59:00,TypeB,20000
731353075_offer_151,731353075,2013-03-30 10:29:00,TypeA,7500
731371221_offer_151,731371221,2013-03-27 09:11:00,TypeA,7500
731389171_offer_151,731389171,2013-03-25 11:09:00,TypeB,20000
731597885_offer_151,731597885,2013-04-02 11:00:00,TypeB,12500
731633856_offer_151,731633856,2013-04-23 10:02:00,TypeA,10000
731865491_offer_151,731865491,2013-04-28 09:45:00,TypeA,10000
731895118_offer_151,731895118,2013-04-21 11:14:00,TypeA,10000
731942084_offer_151,731942084,2013-04-04 09:26:00,TypeA,7500
732238664_offer_151,732238664,2013-04-24 11:53:00,TypeB,20000
732618501_offer_151,732618501,2013-04-30 10:12:00,TypeB,20000
732897575_offer_151,732897575,2013-04-27 11:59:00,TypeB,20000
733127050_offer_151,733127050,2013-03-27 10:36:00,TypeA,7500
733291078_offer_151,733291078,2013-04-25 09:59:00,TypeA,10000
733751390_offer_151,733751390,2013-03-28 09:15:00,TypeA,7500
733806072_offer_151,733806072,2013-04-05 11:25:00,TypeB,12500
734001782_offer_151,734001782,2013-03-27 09:08:00,TypeA,7500
734092565_offer_151,734092565,2013-03-27 10:56:00,TypeA,7500
734232628_offer_151,734232628,2013-04-25 10:43:00,TypeB,20000
734293569_offer_151,734293569,2013-03-27 09:34:00,TypeA,7500
734428489_offer_151,734428489,2013-03-31 09:36:00,TypeA,7500
734765965_offer_151,734765965,2013-04-25 11:44:00,TypeA,7500
734848079_offer_151,734848079,2013-04-24 10:43:00,TypeA,7500
734992121_offer_151,734992121,2013-03-15 11:18:00,TypeB,20000
735106513_offer_151,735106513,2013-03-28 10:28:00,TypeA,7500
735336199_offer_151,735336199,2013-03-25 11:55:00,TypeA,7500
735354974_offer_151,735354974,2013-04-21 11:29:00,TypeA,7500
735495850_offer_151,735495850,2013-03-26 09:03:00,TypeA,7500
735583048_offer_151,735583048,2013-04-13 09:06:00,TypeA,10000
735630407_offer_151,735630407,2013-04-23 10:35:00,TypeA,10000
735900591_offer_151,735900591,2013-03-29 09:35:00,TypeA,7500
736039769_offer_151,736039769,2013-03-28 10:03:00,TypeA,7500
736090748_offer_151,736090748,2013-04-02 10:54:00,TypeB,12500
736116205_offer_151,736116205,2013-04-28 11:13:00,TypeA,10000
736454846_offer_151,736454846,2013-03-28 09:53:00,TypeA,7500
736594384_offer_151,736594384,2013-04-03 11:45:00,TypeB,12500
737009819_offer_151,737009819,2013-04-22 09:05:00,TypeA,10000
737310408_offer_151,737310408,2013-03-25 11:20:00,TypeA,7500
737330633_offer_151,737330633,2013-04-28 10:00:00,TypeA,10000
737364164_offer_151,737364164,2013-03-29 09:32:00,TypeA,7500
737598638_offer_151,737598638,2013-04-26 10:03:00,TypeB,20000
737602237_offer_151,737602237,2013-03-28 09:29:00,TypeA,7500
737981796_offer_151,737981796,2013-03-19 10:04:00,TypeB,20000
738111560_offer_151,738111560,2013-03-29 10:34:00,TypeA,7500
738205283_offer_151,738205283,2013-03-26 10:47:00,TypeA,7500
738266401_offer_151,738266401,2013-04-22 11:39:00,TypeA,10000
738392055_offer_151,738392055,2013-03-26 10:01:00,TypeA,7500
738429664_offer_151,738429664,2013-04-27 11:58:00,TypeB,20000
738618145_offer_151,738618145,2013-04-07 09:26:00,TypeB,12500
739050772_offer_151,739050772,2013-03-25 11:49:00,TypeA,7500
739163715_offer_151,739163715,2013-03-30 11:02:00,TypeA,7500
739282410_offer_151,739282410,2013-04-01 10:45:00,TypeB,12500
739412164_offer_151,739412164,2013-04-24 11:36:00,TypeB,20000
739745795_offer_151,739745795,2013-04-02 11:46:00,TypeB,12500
739925991_offer_151,739925991,2013-04-08 11:09:00,TypeB,12500
740066867_offer_151,740066867,2013-04-20 11:16:00,TypeA,7500
740112558_offer_151,740112558,2013-03-25 11:44:00,TypeA,7500
740147681_offer_151,740147681,2013-03-27 11:07:00,TypeA,7500
740463224_offer_151,740463224,2013-04-03 11:59:00,TypeB,12500
740532675_offer_151,740532675,2013-03-27 10:22:00,TypeA,7500
740536310_offer_151,740536310,2013-04-18 09:30:00,TypeA,7500
740916301_offer_151,740916301,2013-04-01 10:45:00,TypeB,12500
740947350_offer_151,740947350,2013-03-26 11:01:00,TypeA,7500
741104609_offer_151,741104609,2013-04-22 09:15:00,TypeA,10000
741527996_offer_151,741527996,2013-03-26 11:12:00,TypeA,7500
741673276_offer_151,741673276,2013-04-23 11:47:00,TypeA,10000
741753553_offer_151,741753553,2013-04-28 11:51:00,TypeA,10000
742154810_offer_151,742154810,2013-04-02 09:45:00,TypeB,15000
742178928_offer_151,742178928,2013-03-29 09:05:00,TypeA,7500
742343497_offer_151,742343497,2013-03-26 10:27:00,TypeA,7500
742580793_offer_151,742580793,2013-03-26 09:59:00,TypeA,7500
742913314_offer_151,742913314,2013-03-28 09:38:00,TypeA,7500
742940562_offer_151,742940562,2013-04-25 11:42:00,TypeB,20000
742953623_offer_151,742953623,2013-03-31 10:40:00,TypeA,7500
742976826_offer_151,742976826,2013-04-27 10:06:00,TypeB,20000
743033242_offer_151,743033242,2013-04-25 09:58:00,TypeA,10000
743045799_offer_151,743045799,2013-03-26 09:38:00,TypeA,7500
743242701_offer_151,743242701,2013-04-25 09:42:00,TypeC,30000
743447944_offer_151,743447944,2013-04-06 11:27:00,TypeB,12500
743616633_offer_151,743616633,2013-04-18 11:37:00,TypeA,7500
744074560_offer_151,744074560,2013-04-30 11:45:00,TypeB,20000
744344139_offer_151,744344139,2013-04-23 11:38:00,TypeA,10000
744416039_offer_151,744416039,2013-04-22 09:47:00,TypeA,10000
744478191_offer_151,744478191,2013-03-26 11:34:00,TypeA,7500
744769690_offer_151,744769690,2013-03-29 11:37:00,TypeA,7500
744791846_offer_151,744791846,2013-03-27 11:29:00,TypeA,7500
744817897_offer_151,744817897,2013-04-19 09:17:00,TypeA,7500
745033067_offer_151,745033067,2013-04-30 09:53:00,TypeB,20000
745077125_offer_151,745077125,2013-04-15 09:21:00,TypeB,12500
745095451_offer_151,745095451,2013-03-27 09:45:00,TypeA,7500
745233497_offer_151,745233497,2013-04-23 10:39:00,TypeA,10000
745279910_offer_151,745279910,2013-04-23 10:17:00,TypeB,12500
745589104_offer_151,745589104,2013-03-27 11:50:00,TypeA,7500
745605426_offer_151,745605426,2013-04-27 11:08:00,TypeA,10000
745858989_offer_151,745858989,2013-04-04 10:25:00,TypeB,15000
745875795_offer_151,745875795,2013-04-26 11:35:00,TypeA,10000
746247671_offer_151,746247671,2013-03-20 10:01:00,TypeB,20000
746376305_offer_151,746376305,2013-03-27 11:37:00,TypeA,7500
746452786_offer_151,746452786,2013-04-24 11:22:00,TypeA,10000
746897108_offer_151,746897108,2013-04-06 10:29:00,TypeB,15000
747014226_offer_151,747014226,2013-04-25 10:06:00,TypeB,20000
747227083_offer_151,747227083,2013-03-26 11:22:00,TypeA,7500
747300636_offer_151,747300636,2013-04-25 11:21:00,TypeB,20000
747346220_offer_151,747346220,2013-04-25 11:03:00,TypeB,20000
747719896_offer_151,747719896,2013-03-28 10:18:00,TypeA,7500
747831626_offer_151,747831626,2013-04-04 10:21:00,TypeB,12500
747928654_offer_151,747928654,2013-03-25 11:50:00,TypeA,7500
748041924_offer_151,748041924,2013-04-28 09:44:00,TypeA,10000
748096627_offer_151,748096627,2013-04-02 11:24:00,TypeB,12500
748148379_offer_151,748148379,2013-03-28 10:20:00,TypeA,7500
748308682_offer_151,748308682,2013-03-25 11:50:00,TypeA,7500
748375308_offer_151,748375308,2013-04-05 11:08:00,TypeB,12500
748827208_offer_151,748827208,2013-04-08 09:48:00,TypeB,15000
748894893_offer_151,748894893,2013-04-01 11:09:00,TypeB,12500
748968623_offer_151,748968623,2013-04-23 10:03:00,TypeA,10000
749003278_offer_151,749003278,2013-04-04 09:55:00,TypeB,15000
749018010_offer_151,749018010,2013-04-06 10:20:00,TypeB,12500
749388295_offer_151,749388295,2013-03-19 09:32:00,TypeB,20000
749396168_offer_151,749396168,2013-04-02 09:06:00,TypeB,15000
749428109_offer_151,749428109,2013-04-03 09:36:00,TypeB,15000
749596331_offer_151,749596331,2013-04-03 09:30:00,TypeB,12500
749615718_offer_151,749615718,2013-03-29 09:12:00,TypeA,7500
749644220_offer_151,749644220,2013-03-26 11:18:00,TypeA,7500
749848440_offer_151,749848440,2013-04-22 10:26:00,TypeA,10000
749968741_offer_151,749968741,2013-03-26 09:02:00,TypeA,7500
749980102_offer_151,749980102,2013-03-28 10:21:00,TypeA,7500
750350730_offer_151,750350730,2013-04-30 11:51:00,TypeA,10000
750382071_offer_151,750382071,2013-03-25 10:48:00,TypeA,7500
750744188_offer_151,750744188,2013-04-24 10:50:00,TypeC,30000
750843743_offer_151,750843743,2013-04-02 10:31:00,TypeB,12500
750866974_offer_151,750866974,2013-04-24 11:44:00,TypeB,20000
750867168_offer_151,750867168,2013-04-24 10:44:00,TypeC,30000
751128169_offer_151,751128169,2013-03-26 10:09:00,TypeA,7500
751162483_offer_151,751162483,2013-04-03 11:57:00,TypeB,12500
751169951_offer_151,751169951,2013-03-27 09:47:00,TypeA,7500
751490740_offer_151,751490740,2013-04-24 09:06:00,TypeA,10000
751560604_offer_151,751560604,2013-04-07 11:55:00,TypeB,12500
751713241_offer_151,751713241,2013-03-27 09:02:00,TypeA,7500
752414830_offer_151,752414830,2013-03-30 09:02:00,TypeA,7500
752528660_offer_151,752528660,2013-04-25 09:54:00,TypeB,20000
752711561_offer_151,752711561,2013-03-31 10:55:00,TypeA,7500
752808472_offer_151,752808472,2013-04-25 10:52:00,TypeA,10000
752934346_offer_151,752934346,2013-04-01 09:06:00,TypeB,12500
753606253_offer_151,753606253,2013-03-25 10:34:00,TypeA,7500
753626238_offer_151,753626238,2013-03-25 10:49:00,TypeA,7500
754122145_offer_151,754122145,2013-04-24 09:25:00,TypeB,20000
754148447_offer_151,754148447,2013-04-25 11:52:00,TypeA,10000
754450286_offer_151,754450286,2013-04-29 10:49:00,TypeA,10000
754494906_offer_151,754494906,2013-04-03 09:26:00,TypeA,7500
754709456_offer_151,754709456,2013-04-02 11:26:00,TypeB,15000
754869889_offer_151,754869889,2013-04-19 09:26:00,TypeA,7500
754954661_offer_151,754954661,2013-04-25 09:19:00,TypeB,20000
755003156_offer_151,755003156,2013-03-25 10:35:00,TypeA,7500
755106119_offer_151,755106119,2013-04-06 11:41:00,TypeB,12500
755370179_offer_151,755370179,2013-04-19 10:54:00,TypeA,7500
755387997_offer_151,755387997,2013-04-09 10:55:00,TypeB,15000
755462943_offer_151,755462943,2013-04-29 09:03:00,TypeA,10000
755666983_offer_151,755666983,2013-04-26 10:26:00,TypeA,10000
755743557_offer_151,755743557,2013-04-25 10:18:00,TypeB,20000
755951480_offer_151,755951480,2013-04-24 11:22:00,TypeB,20000
756004125_offer_151,756004125,2013-03-26 10:33:00,TypeA,7500
756550370_offer_151,756550370,2013-03-30 09:28:00,TypeA,7500
756568348_offer_151,756568348,2013-04-25 09:43:00,TypeB,20000
756597895_offer_151,756597895,2013-04-01 11:21:00,TypeB,12500
756599121_offer_151,756599121,2013-04-06 09:44:00,TypeB,12500
756752529_offer_151,756752529,2013-04-22 09:13:00,TypeA,10000
756785695_offer_151,756785695,2013-03-22 11:21:00,TypeB,20000
757382272_offer_151,757382272,2013-04-01 11:20:00,TypeB,12500
757664413_offer_151,757664413,2013-04-25 11:48:00,TypeB,20000
757710173_offer_151,757710173,2013-04-24 09:36:00,TypeB,20000
757994023_offer_151,757994023,2013-04-09 09:45:00,TypeB,15000
758098711_offer_151,758098711,2013-04-25 09:56:00,TypeB,20000
758117493_offer_151,758117493,2013-04-24 10:17:00,TypeB,20000
758241310_offer_151,758241310,2013-03-26 09:59:00,TypeA,7500
758288547_offer_151,758288547,2013-04-24 09:31:00,TypeB,20000
758432260_offer_151,758432260,2013-04-02 10:14:00,TypeB,15000
758507083_offer_151,758507083,2013-04-01 10:18:00,TypeB,15000
758548868_offer_151,758548868,2013-04-24 11:30:00,TypeA,10000
758688588_offer_151,758688588,2013-03-26 09:44:00,TypeA,7500
758706875_offer_151,758706875,2013-03-23 09:32:00,TypeB,20000
758768515_offer_151,758768515,2013-04-27 10:52:00,TypeB,20000
758883152_offer_151,758883152,2013-04-20 09:06:00,TypeA,7500
758916499_offer_151,758916499,2013-04-17 10:45:00,TypeB,15000
759039930_offer_151,759039930,2013-03-29 10:54:00,TypeA,7500
759076197_offer_151,759076197,2013-04-27 11:09:00,TypeA,10000
759399486_offer_151,759399486,2013-04-25 10:18:00,TypeA,7500
759444333_offer_151,759444333,2013-04-01 11:42:00,TypeB,15000
759487192_offer_151,759487192,2013-03-28 11:18:00,TypeA,7500
759531048_offer_151,759531048,2013-03-29 11:29:00,TypeA,7500
759751981_offer_151,759751981,2013-04-25 11:44:00,TypeB,20000
759763787_offer_151,759763787,2013-04-02 11:48:00,TypeB,15000
760064915_offer_151,760064915,2013-03-25 11:13:00,TypeA,7500
760104877_offer_151,760104877,2013-03-28 10:12:00,TypeA,7500
760163971_offer_151,760163971,2013-04-05 10:21:00,TypeB,12500
760248617_offer_151,760248617,2013-03-27 11:22:00,TypeA,7500
760363556_offer_151,760363556,2013-03-25 10:04:00,TypeA,7500
760516898_offer_151,760516898,2013-03-29 11:05:00,TypeA,7500
760777646_offer_151,760777646,2013-04-01 11:36:00,TypeB,12500
761064773_offer_151,761064773,2013-04-19 09:01:00,TypeB,12500
761107169_offer_151,761107169,2013-04-04 11:44:00,TypeB,12500
761151468_offer_151,761151468,2013-04-22 11:53:00,TypeA,10000
761183774_offer_151,761183774,2013-03-26 10:32:00,TypeA,7500
761333492_offer_151,761333492,2013-04-05 09:28:00,TypeB,12500
761362754_offer_151,761362754,2013-04-25 10:25:00,TypeA,10000
761445907_offer_151,761445907,2013-04-12 11:21:00,TypeB,15000
761913968_offer_151,761913968,2013-04-07 11:56:00,TypeB,12500
762961549_offer_151,762961549,2013-04-22 11:15:00,TypeA,10000
763019141_offer_151,763019141,2013-04-23 10:15:00,TypeA,10000
763061814_offer_151,763061814,2013-04-06 11:14:00,TypeB,12500
763124591_offer_151,763124591,2013-04-25 11:51:00,TypeC,30000
763224313_offer_151,763224313,2013-04-22 11:30:00,TypeA,10000
763313848_offer_151,763313848,2013-03-30 10:17:00,TypeA,7500
763732245_offer_151,763732245,2013-04-16 10:43:00,TypeB,15000
763895445_offer_151,763895445,2013-03-28 09:28:00,TypeA,7500
763978345_offer_151,763978345,2013-03-28 09:38:00,TypeA,7500
764036911_offer_151,764036911,2013-04-25 10:45:00,TypeC,30000
764110695_offer_151,764110695,2013-04-01 11:58:00,TypeB,12500
764115077_offer_151,764115077,2013-04-30 11:51:00,TypeB,20000
764122024_offer_151,764122024,2013-04-04 10:12:00,TypeB,12500
764282864_offer_151,764282864,2013-03-31 11:50:00,TypeA,7500
764418359_offer_151,764418359,2013-04-21 09:17:00,TypeA,7500
764543731_offer_151,764543731,2013-03-25 11:44:00,TypeA,7500
764732743_offer_151,764732743,2013-03-27 11:35:00,TypeA,7500
764797689_offer_151,764797689,2013-03-27 10:58:00,TypeA,7500
765121735_offer_151,765121735,2013-03-25 11:39:00,TypeA,7500
765774533_offer_151,765774533,2013-04-01 11:04:00,TypeB,15000
765942172_offer_151,765942172,2013-04-03 10:07:00,TypeB,12500
765956115_offer_151,765956115,2013-04-02 11:25:00,TypeA,7500
765982306_offer_151,765982306,2013-03-25 10:02:00,TypeA,7500
766009900_offer_151,766009900,2013-04-19 09:02:00,TypeA,7500
766157108_offer_151,766157108,2013-03-25 11:02:00,TypeA,7500
766259204_offer_151,766259204,2013-03-30 10:16:00,TypeA,7500
766439141_offer_151,766439141,2013-04-03 10:40:00,TypeB,15000
766742260_offer_151,766742260,2013-04-19 09:19:00,TypeA,7500
766896346_offer_151,766896346,2013-04-26 11:22:00,TypeB,20000
767003565_offer_151,767003565,2013-03-25 09:56:00,TypeA,7500
767019518_offer_151,767019518,2013-03-31 10:36:00,TypeA,7500
767029877_offer_151,767029877,2013-04-27 11:47:00,TypeC,30000
767204238_offer_151,767204238,2013-04-01 10:55:00,TypeB,12500
767240055_offer_151,767240055,2013-04-22 11:18:00,TypeA,10000
767501308_offer_151,767501308,2013-03-25 11:03:00,TypeA,7500
767528118_offer_151,767528118,2013-04-27 11:18:00,TypeA,10000
767714100_offer_151,767714100,2013-04-01 09:33:00,TypeB,12500
767727625_offer_151,767727625,2013-04-24 10:18:00,TypeA,10000
767857719_offer_151,767857719,2013-04-26 09:00:00,TypeB,20000
768094282_offer_151,768094282,2013-04-17 11:33:00,TypeB,15000
768109252_offer_151,768109252,2013-03-31 10:53:00,TypeA,7500
768207571_offer_151,768207571,2013-04-03 09:02:00,TypeB,15000
768236844_offer_151,768236844,2013-04-22 09:26:00,TypeA,10000
768416328_offer_151,768416328,2013-04-20 11:04:00,TypeB,12500
768507581_offer_151,768507581,2013-04-01 11:56:00,TypeB,15000
768646264_offer_151,768646264,2013-04-24 11:01:00,TypeB,20000
768656150_offer_151,768656150,2013-03-29 10:34:00,TypeA,7500
768738814_offer_151,768738814,2013-04-20 09:55:00,TypeA,7500
768776978_offer_151,768776978,2013-04-24 11:56:00,TypeA,10000
769041552_offer_151,769041552,2013-04-03 09:30:00,TypeB,15000
769201664_offer_151,769201664,2013-03-26 10:38:00,TypeA,7500
769509269_offer_151,769509269,2013-04-25 11:40:00,TypeB,20000
769799715_offer_151,769799715,2013-03-25 11:50:00,TypeA,7500
769974525_offer_151,769974525,2013-04-05 09:14:00,TypeA,7500
770119676_offer_151,770119676,2013-04-27 09:44:00,TypeB,20000
770140725_offer_151,770140725,2013-04-26 11:45:00,TypeB,20000
770482167_offer_151,770482167,2013-03-28 10:17:00,TypeA,7500
770719793_offer_151,770719793,2013-04-26 09:42:00,TypeC,30000
771013876_offer_151,771013876,2013-04-24 10:33:00,TypeB,20000
771568980_offer_151,771568980,2013-03-27 11:57:00,TypeA,7500
772088395_offer_151,772088395,2013-03-28 11:50:00,TypeA,7500
772139531_offer_151,772139531,2013-03-26 09:56:00,TypeA,7500
772168952_offer_151,772168952,2013-04-03 11:09:00,TypeB,12500
772278691_offer_151,772278691,2013-04-01 10:12:00,TypeB,15000
772352975_offer_151,772352975,2013-04-30 11:05:00,TypeA,10000
772490810_offer_151,772490810,2013-03-25 10:58:00,TypeA,7500
772531423_offer_151,772531423,2013-04-21 11:28:00,TypeA,7500
772532468_offer_151,772532468,2013-04-27 11:33:00,TypeB,20000
772679201_offer_151,772679201,2013-04-03 09:58:00,TypeB,12500
773455941_offer_151,773455941,2013-04-26 11:23:00,TypeB,20000
793552712_offer_151,793552712,2013-04-07 09:51:00,TypeB,12500
793587949_offer_151,793587949,2013-03-25 10:27:00,TypeA,7500
795340236_offer_151,795340236,2013-03-29 10:59:00,TypeA,7500
795506207_offer_151,795506207,2013-03-25 09:18:00,TypeB,15000
797494185_offer_151,797494185,2013-03-19 09:52:00,TypeB,20000
808546535_offer_151,808546535,2013-04-09 11:05:00,TypeB,12500
810623921_offer_151,810623921,2013-04-05 11:42:00,TypeA,10000
821437095_offer_151,821437095,2013-03-27 10:24:00,TypeA,7500
832102814_offer_151,832102814,2013-04-03 10:42:00,TypeA,7500
833799136_offer_151,833799136,2013-03-25 11:13:00,TypeA,7500
834463033_offer_151,834463033,2013-04-23 09:24:00,TypeB,20000
834673431_offer_151,834673431,2013-03-27 11:53:00,TypeA,7500
837973152_offer_151,837973152,2013-04-23 09:26:00,TypeB,20000
839614989_offer_151,839614989,2013-03-26 10:35:00,TypeB,15000
843886259_offer_151,843886259,2013-03-30 10:26:00,TypeB,12500
843963270_offer_151,843963270,2013-03-25 09:14:00,TypeA,7500
844047910_offer_151,844047910,2013-04-27 10:53:00,TypeA,10000
853914357_offer_151,853914357,2013-04-09 10:11:00,TypeA,7500
855155089_offer_151,855155089,2013-03-25 11:24:00,TypeA,7500
857695624_offer_151,857695624,2013-04-01 10:38:00,TypeB,12500
862320689_offer_151,862320689,2013-03-27 09:12:00,TypeA,7500
862507926_offer_151,862507926,2013-04-07 10:52:00,TypeA,7500
862681723_offer_151,862681723,2013-03-25 10:37:00,TypeA,7500
864058080_offer_151,864058080,2013-04-26 11:11:00,TypeC,30000
864348539_offer_151,864348539,2013-03-25 10:22:00,TypeA,7500
867042209_offer_151,867042209,2013-03-29 09:58:00,TypeA,7500
868841450_offer_151,868841450,2013-03-29 10:06:00,TypeA,7500
869199730_offer_151,869199730,2013-03-25 09:12:00,TypeB,15000
869281478_offer_151,869281478,2013-04-25 10:55:00,TypeB,20000
869489940_offer_151,869489940,2013-03-25 11:46:00,TypeA,7500
869982866_offer_151,869982866,2013-04-04 10:07:00,TypeA,10000
870589633_offer_151,870589633,2013-04-19 11:10:00,TypeA,7500
870658063_offer_151,870658063,2013-04-23 11:05:00,TypeA,10000
870678670_offer_151,870678670,2013-03-26 11:10:00,TypeB,15000
871910894_offer_151,871910894,2013-04-24 11:52:00,TypeA,10000
872205473_offer_151,872205473,2013-04-18 10:48:00,TypeA,7500
872303306_offer_151,872303306,2013-04-17 11:47:00,TypeA,7500
872734215_offer_151,872734215,2013-04-03 09:54:00,TypeA,7500
872753026_offer_151,872753026,2013-03-29 10:18:00,TypeA,7500
872832451_offer_151,872832451,2013-03-28 09:26:00,TypeA,7500
873330978_offer_151,873330978,2013-04-26 09:46:00,TypeC,30000
873417036_offer_151,873417036,2013-03-30 09:02:00,TypeA,7500
873589917_offer_151,873589917,2013-04-25 10:32:00,TypeB,20000
873774109_offer_151,873774109,2013-03-27 09:17:00,TypeA,7500
873880935_offer_151,873880935,2013-04-26 11:32:00,TypeB,20000
874051733_offer_151,874051733,2013-03-30 09:10:00,TypeA,7500
874654340_offer_151,874654340,2013-04-26 09:43:00,TypeB,20000
874772452_offer_151,874772452,2013-04-20 09:26:00,TypeB,15000
