customer_id,persona,uplift_segment_true,signup_date,acquisition_month,region,device_type,acquisition_channel,coupon_affinity,price_sensitivity,discount_fatigue_sensitivity,offer_dependency_risk,brand_sensitivity,total_orders,total_net_sales,avg_order_value,coupon_order_ratio,total_exposures,avg_coupon_cost,snapshot_date,current_status,inactivity_days,recent_visit_score,recent_purchase_score,recent_exposure_score
603217945,price_sensitive,lost_cause,2012-03-26,2012-03,market_27,offline_store,coupon_offer,0.000463,0.24877,0.091853,0.000545,0.599891,12,7321.87,610.1558333333334,0.0,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
603248904,price_sensitive,lost_cause,2012-04-27,2012-04,market_27,offline_store,coupon_offer,0.15,0.714481,0.321067,0.0,0.6,8,3328.64,416.08,0.25,1,30000.0,2013-08-14,churn_risk,136,0.0,0.0,0.0
603249623,price_sensitive,sleeping_dog,2012-04-26,2012-04,market_27,offline_store,coupon_offer,0.035489,0.307816,0.082375,0.0,0.574903,8,4500.86,562.6075,0.125,1,10000.0,2013-08-14,churn_risk,117,0.0,0.0,0.0
603326917,price_sensitive,lost_cause,2012-04-17,2012-04,market_27,offline_store,coupon_offer,0.051328,0.413306,0.123823,0.0,0.598229,7,2368.63,338.3757142857143,0.42857142857142855,1,15000.0,2013-08-14,churn_risk,123,0.0,0.0,0.0
603331284,explorer,lost_cause,2012-03-28,2012-03,market_27,offline_store,coupon_offer,0.000325,0.224044,0.082823,0.000715,0.6,11,5526.77,502.4336363636364,0.0,1,7500.0,2013-08-14,churn_risk,159,0.0,0.0,0.0
603368656,price_sensitive,lost_cause,2012-03-14,2012-03,market_27,offline_store,coupon_offer,0.084329,0.525046,0.205702,0.002756,0.601883,8,3185.58,398.1975,0.0,1,20000.0,2013-08-14,churn_risk,156,0.0,0.0,0.0
603418004,price_sensitive,sleeping_dog,2012-03-27,2012-03,market_27,offline_store,coupon_offer,0.054259,0.415733,0.140586,0.003062,0.598404,8,3496.25,437.03125,0.125,1,15000.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
603539381,price_sensitive,sure_thing,2012-04-27,2012-04,market_27,offline_store,coupon_offer,0.05,0.411202,0.173368,0.0,0.6,11,1650.3,150.02727272727273,0.0,1,15000.0,2013-08-14,churn_risk,114,0.0,0.0,0.0
603575922,price_sensitive,lost_cause,2012-04-23,2012-04,market_1,offline_store,coupon_offer,0.000265,0.243316,0.077969,0.0,0.599647,11,5936.29,539.6627272727272,0.09090909090909091,1,7500.0,2013-08-14,churn_risk,119,0.0,0.0,0.0
603580443,price_sensitive,sleeping_dog,2012-03-27,2012-03,market_27,offline_store,coupon_offer,0.091581,0.527778,0.231729,0.02369,0.618483,10,4790.16,479.01599999999996,0.4,1,20000.0,2013-08-14,churn_risk,141,0.0,0.0,0.0
603615917,price_sensitive,lost_cause,2012-03-25,2012-03,market_27,offline_store,coupon_offer,0.050988,0.408896,0.140165,0.000662,0.599565,8,4180.19,522.52375,0.125,1,15000.0,2013-08-14,churn_risk,149,0.0,0.0,0.0
603643862,explorer,lost_cause,2012-03-25,2012-03,market_1,offline_store,coupon_offer,0.0,0.25,0.064738,0.0,0.6,10,6415.26,641.5260000000001,0.0,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
603647849,price_sensitive,sure_thing,2012-04-25,2012-04,market_15,offline_store,coupon_offer,0.084532,0.526412,0.204436,0.002801,0.600548,8,4490.67,561.33375,0.0,1,20000.0,2013-08-14,churn_risk,113,0.0,0.0,0.0
603664685,price_sensitive,sleeping_dog,2012-03-13,2012-03,market_27,offline_store,coupon_offer,0.098331,0.529457,0.272631,0.030874,0.61107,12,3689.9399999999996,307.49499999999995,0.08333333333333333,1,20000.0,2013-08-14,churn_risk,155,0.0,0.0,0.0
603708549,price_sensitive,sure_thing,2012-04-23,2012-04,market_1,offline_store,coupon_offer,0.017495,0.298881,0.079365,0.001368,0.600173,8,5115.610000000001,639.4512500000001,0.125,1,10000.0,2013-08-14,churn_risk,119,0.0,0.0,0.0
603708762,regular_loyal,lost_cause,2012-03-25,2012-03,market_1,offline_store,coupon_offer,0.0,0.25,0.157025,0.0,0.6,12,10596.06,883.005,0.16666666666666666,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
603755846,price_sensitive,sure_thing,2012-04-28,2012-04,market_27,offline_store,coupon_offer,0.053444,0.409483,0.132562,0.004051,0.59919,7,1478.55,211.22142857142856,0.14285714285714285,1,15000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
603765539,price_sensitive,lost_cause,2012-04-02,2012-04,market_1,offline_store,coupon_offer,0.051777,0.41468,0.122692,0.000956,0.59821,6,6654.429999999999,1109.0716666666665,0.0,1,15000.0,2013-08-14,churn_risk,137,0.0,0.0,0.0
603788161,price_sensitive,lost_cause,2012-03-27,2012-03,market_27,offline_store,coupon_offer,0.051041,0.413014,0.138817,0.000715,0.599565,8,5665.2,708.15,0.375,1,15000.0,2013-08-14,churn_risk,144,0.0,0.0,0.0
603806441,explorer,lost_cause,2012-03-29,2012-03,market_27,offline_store,coupon_offer,0.0,0.241803,0.099862,0.0,0.6,12,4502.23,375.1858333333333,0.08333333333333333,1,7500.0,2013-08-14,churn_risk,145,0.0,0.0,0.0
603958602,price_sensitive,sleeping_dog,2012-03-26,2012-03,market_27,offline_store,coupon_offer,0.065251,0.410112,0.130792,0.0,0.579665,6,1750.6100000000001,291.7683333333334,0.16666666666666666,1,15000.0,2013-08-14,churn_risk,153,0.0,0.0,0.0
603972853,explorer,sure_thing,2012-03-26,2012-03,market_1,offline_store,coupon_offer,0.0,0.247268,0.044077,0.0,0.6,8,3866.9100000000003,483.36375000000004,0.125,1,7500.0,2013-08-14,churn_risk,144,0.0,0.0,0.0
604021691,price_sensitive,sleeping_dog,2012-04-01,2012-04,market_15,offline_store,coupon_offer,0.056403,0.415301,0.138322,0.016008,0.606403,8,4254.12,531.765,0.125,1,15000.0,2013-08-14,churn_risk,137,0.0,0.0,0.0
604105876,price_sensitive,sure_thing,2012-04-09,2012-04,market_1,offline_store,coupon_offer,0.000488,0.229779,0.049855,0.0,0.59935,9,3673.56,408.17333333333335,0.0,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
604170204,explorer,lost_cause,2012-03-27,2012-03,market_1,offline_store,coupon_offer,0.0,0.247268,0.07438,0.0,0.6,10,5639.66,563.966,0.1,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
604183223,price_sensitive,sure_thing,2012-04-23,2012-04,market_1,offline_store,coupon_offer,0.019666,0.304873,0.086757,0.004423,0.600129,9,7556.0599999999995,839.5622222222222,0.0,1,10000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
604196958,price_sensitive,sleeping_dog,2012-04-24,2012-04,market_1,offline_store,coupon_offer,0.022831,0.306357,0.139462,0.011803,0.602797,12,11082.09,923.5075,0.16666666666666666,1,10000.0,2013-08-14,churn_risk,113,0.0,0.0,0.0
604197439,explorer,lost_cause,2012-03-26,2012-03,market_1,offline_store,coupon_offer,0.0,0.241803,0.084022,0.0,0.6,11,3161.01,287.36454545454546,0.18181818181818182,1,7500.0,2013-08-14,churn_risk,148,0.0,0.0,0.0
604215673,price_sensitive,lost_cause,2012-03-28,2012-03,market_24,offline_store,coupon_offer,0.000561,0.242115,0.038187,0.0,0.599252,7,3809.6000000000004,544.2285714285715,0.14285714285714285,1,7500.0,2013-08-14,churn_risk,146,0.0,0.0,0.0
604242463,explorer,lost_cause,2012-04-02,2012-04,market_1,offline_store,coupon_offer,0.0,0.239071,0.072314,0.0,0.6,10,5265.78,526.578,0.0,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
604257459,explorer,lost_cause,2012-03-25,2012-03,market_1,offline_store,coupon_offer,0.0,0.241803,0.037879,0.0,0.6,7,4696.3,670.9,0.0,1,7500.0,2013-08-14,churn_risk,149,0.0,0.0,0.0
604308893,explorer,lost_cause,2012-03-28,2012-03,market_43,offline_store,coupon_offer,0.000865,0.244536,0.056949,0.001902,0.6,9,6101.24,677.9155555555556,0.0,1,7500.0,2013-08-14,churn_risk,144,0.0,0.0,0.0
604399061,price_sensitive,sleeping_dog,2012-04-25,2012-04,market_1,offline_store,coupon_offer,0.022731,0.302094,0.084311,0.0,0.591914,9,3288.81,365.42333333333335,0.2222222222222222,1,10000.0,2013-08-14,churn_risk,117,0.0,0.0,0.0
604478090,price_sensitive,sleeping_dog,2012-04-24,2012-04,market_1,offline_store,coupon_offer,0.035596,0.304463,0.123067,0.027649,0.600566,11,4489.15,408.1045454545454,0.0,1,10000.0,2013-08-14,churn_risk,117,0.0,0.0,0.0
604585267,price_sensitive,lost_cause,2012-03-15,2012-03,market_1,offline_store,coupon_offer,0.084886,0.524011,0.261793,0.002388,0.600159,12,3760.2,313.34999999999997,0.25,1,20000.0,2013-08-14,churn_risk,156,0.0,0.0,0.0
604585837,explorer,lost_cause,2012-04-07,2012-04,market_35,offline_store,coupon_offer,0.001558,0.23224,0.034603,0.003427,0.6,7,5468.96,781.28,0.14285714285714285,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
604625847,price_sensitive,lost_cause,2012-04-02,2012-04,market_1,offline_store,coupon_offer,0.001284,0.232954,0.032387,0.0,0.598288,7,3666.54,523.7914285714286,0.14285714285714285,1,7500.0,2013-08-14,churn_risk,148,0.0,0.0,0.0
604645623,price_sensitive,sleeping_dog,2012-04-23,2012-04,market_1,offline_store,coupon_offer,0.023556,0.304933,0.072368,0.007728,0.598027,7,2683.74,383.39142857142855,0.2857142857142857,1,10000.0,2013-08-14,churn_risk,116,0.0,0.0,0.0
604661108,price_sensitive,lost_cause,2012-03-28,2012-03,market_1,offline_store,coupon_offer,0.000274,0.226928,0.063512,0.0,0.599634,10,3426.62,342.662,0.2,1,7500.0,2013-08-14,churn_risk,157,0.0,0.0,0.0
604677491,explorer,lost_cause,2012-03-27,2012-03,market_1,offline_store,coupon_offer,8.7e-05,0.239071,0.066164,0.000192,0.6,10,4295.59,429.559,0.1,1,7500.0,2013-08-14,churn_risk,149,0.0,0.0,0.0
604681303,price_sensitive,sure_thing,2012-03-26,2012-03,market_45,offline_store,coupon_offer,0.001058,0.240811,0.039838,0.000848,0.599103,8,2595.56,324.445,0.125,1,7500.0,2013-08-14,churn_risk,149,0.0,0.0,0.0
604702020,price_sensitive,sleeping_dog,2012-04-03,2012-04,market_1,offline_store,coupon_offer,0.052622,0.407104,0.152771,0.006554,0.602622,9,2830.34,314.4822222222222,0.0,1,15000.0,2013-08-14,churn_risk,141,0.0,0.0,0.0
604854407,explorer,sure_thing,2012-04-18,2012-04,market_1,offline_store,coupon_offer,0.0,0.245902,0.070248,0.0,0.6,10,2740.6499999999996,274.06499999999994,0.2,1,7500.0,2013-08-14,churn_risk,122,0.0,0.0,0.0
604930978,price_sensitive,sure_thing,2012-04-27,2012-04,market_1,offline_store,coupon_offer,0.085435,0.522313,0.204932,0.005254,0.602102,8,8795.49,1099.43625,0.0,1,20000.0,2013-08-14,churn_risk,114,0.0,0.0,0.0
604943922,price_sensitive,sleeping_dog,2012-04-27,2012-04,market_1,offline_store,coupon_offer,0.030825,0.306272,0.112867,0.001431,0.582458,10,8737.279999999999,873.7279999999998,0.0,1,10000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
605118416,price_sensitive,lost_cause,2012-03-29,2012-03,market_1,offline_store,coupon_offer,0.001748,0.241072,0.034708,0.001512,0.599081,7,3102.2599999999998,443.17999999999995,0.2857142857142857,1,7500.0,2013-08-14,churn_risk,146,0.0,0.0,0.0
605137088,price_sensitive,sleeping_dog,2012-04-23,2012-04,market_1,offline_store,coupon_offer,0.023119,0.304489,0.084525,0.002491,0.593721,9,4248.01,472.00111111111113,0.2222222222222222,1,10000.0,2013-08-14,churn_risk,117,0.0,0.0,0.0
605159984,price_sensitive,sure_thing,2012-03-25,2012-03,market_1,offline_store,coupon_offer,0.000625,0.232588,0.017561,0.0,0.599167,5,1793.45,358.69,0.0,1,7500.0,2013-08-14,churn_risk,156,0.0,0.0,0.0
605192268,price_sensitive,lost_cause,2012-04-02,2012-04,market_15,offline_store,coupon_offer,0.002079,0.238554,0.02938,0.001374,0.598511,6,2757.84,459.64000000000004,0.0,1,7500.0,2013-08-14,churn_risk,144,0.0,0.0,0.0
605250944,price_sensitive,sleeping_dog,2012-04-27,2012-04,market_1,offline_store,coupon_offer,0.025227,0.299181,0.075353,0.000907,0.589433,8,4837.74,604.7175,0.25,1,10000.0,2013-08-14,churn_risk,118,0.0,0.0,0.0
605324715,explorer,lost_cause,2012-03-28,2012-03,market_1,offline_store,coupon_offer,0.000424,0.241803,0.029848,0.000934,0.6,7,1466.88,209.55428571428573,0.14285714285714285,1,7500.0,2013-08-14,churn_risk,146,0.0,0.0,0.0
605691880,price_sensitive,lost_cause,2012-04-02,2012-04,market_8,offline_store,coupon_offer,0.050217,0.40847,0.13492,0.000542,0.600217,8,6068.1900000000005,758.5237500000001,0.0,1,15000.0,2013-08-14,churn_risk,141,0.0,0.0,0.0
605847256,price_sensitive,lost_cause,2012-03-29,2012-03,market_28,offline_store,coupon_offer,0.000687,0.243508,0.104373,0.000173,0.599188,12,3748.22,312.35166666666663,0.16666666666666666,1,7500.0,2013-08-14,churn_risk,144,0.0,0.0,0.0
605868184,price_sensitive,sure_thing,2012-04-23,2012-04,market_8,offline_store,coupon_offer,0.030932,0.310429,0.150805,0.001438,0.582322,12,3463.31,288.6091666666667,0.0,1,10000.0,2013-08-14,churn_risk,116,0.0,0.0,0.0
606054737,price_sensitive,lost_cause,2012-04-04,2012-04,market_35,offline_store,coupon_offer,0.000989,0.243601,0.037045,0.000467,0.598965,7,1153.6899999999998,164.81285714285713,0.42857142857142855,1,7500.0,2013-08-14,churn_risk,138,0.0,0.0,0.0
606082039,explorer,sure_thing,2012-03-26,2012-03,market_35,offline_store,coupon_offer,0.000705,0.248634,0.046531,0.001552,0.6,8,4089.5299999999997,511.19124999999997,0.0,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
606231411,price_sensitive,sleeping_dog,2012-04-22,2012-04,market_18,offline_store,coupon_offer,0.036026,0.3157,0.171513,0.002748,0.576752,12,2591.2799999999997,215.93999999999997,0.08333333333333333,1,10000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
606551243,price_sensitive,lost_cause,2012-03-26,2012-03,market_35,offline_store,coupon_offer,0.000404,0.232374,0.035346,0.000362,0.59968,7,5611.2,801.6,0.0,1,7500.0,2013-08-14,churn_risk,155,0.0,0.0,0.0
606564026,price_sensitive,lost_cause,2012-04-01,2012-04,market_34,offline_store,coupon_offer,0.053798,0.411529,0.134134,0.001649,0.595936,7,2797.74,399.6771428571428,0.0,1,15000.0,2013-08-14,churn_risk,141,0.0,0.0,0.0
606743134,explorer,lost_cause,2012-04-05,2012-04,market_34,offline_store,coupon_offer,0.000282,0.198087,0.064893,0.000621,0.6,10,1772.16,177.216,0.0,1,7500.0,2013-08-14,churn_risk,170,0.0,0.0,0.0
606799395,price_sensitive,sure_thing,2012-04-02,2012-04,market_16,offline_store,coupon_offer,0.051368,0.414273,0.231971,0.001897,0.599946,12,8832.18,736.015,0.08333333333333333,1,15000.0,2013-08-14,churn_risk,137,0.0,0.0,0.0
607186239,price_sensitive,sleeping_dog,2012-04-22,2012-04,market_16,offline_store,coupon_offer,0.037269,0.315635,0.081977,0.0,0.57253,8,1246.73,155.84125,0.25,1,10000.0,2013-08-14,churn_risk,116,0.0,0.0,0.0
607269890,price_sensitive,sleeping_dog,2012-04-25,2012-04,market_18,offline_store,coupon_offer,0.087403,0.526412,0.239073,0.010175,0.60407,11,1523.7800000000002,138.52545454545455,0.36363636363636365,1,20000.0,2013-08-14,churn_risk,113,0.0,0.0,0.0
607305564,price_sensitive,lost_cause,2012-04-02,2012-04,market_18,offline_store,coupon_offer,0.051638,0.407873,0.143966,0.000556,0.598153,8,3751.6400000000003,468.95500000000004,0.0,1,15000.0,2013-08-14,churn_risk,142,0.0,0.0,0.0
607385712,price_sensitive,lost_cause,2012-04-28,2012-04,market_24,offline_store,coupon_offer,0.085227,0.518215,0.194487,0.004411,0.600819,7,3831.0600000000004,547.2942857142858,0.14285714285714285,1,20000.0,2013-08-14,churn_risk,116,0.0,0.0,0.0
607654386,price_sensitive,sure_thing,2012-04-26,2012-04,market_14,offline_store,coupon_offer,0.04049,0.308798,0.102343,0.020378,0.587254,9,2453.19,272.57666666666665,0.2222222222222222,1,10000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
607726168,price_sensitive,lost_cause,2012-04-28,2012-04,market_16,offline_store,coupon_offer,0.083785,0.520947,0.255678,0.000993,0.6,12,7409.03,617.4191666666667,0.08333333333333333,1,20000.0,2013-08-14,churn_risk,114,0.0,0.0,0.0
607768569,price_sensitive,lost_cause,2012-04-02,2012-04,market_16,offline_store,coupon_offer,0.03384,0.350463,0.113332,0.0,0.599325,9,4115.53,457.2811111111111,0.0,1,12500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
607926128,price_sensitive,sleeping_dog,2012-04-02,2012-04,market_34,offline_store,coupon_offer,0.038938,0.361065,0.15677,0.001694,0.593554,12,7421.83,618.4858333333333,0.08333333333333333,1,12500.0,2013-08-14,churn_risk,137,0.0,0.0,0.0
608259676,explorer,lost_cause,2012-03-31,2012-03,market_1,offline_store,coupon_offer,0.0,0.241803,0.030303,0.0,0.6,7,1024.12,146.30285714285714,0.0,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
608264927,price_sensitive,lost_cause,2012-04-25,2012-04,market_1,offline_store,coupon_offer,0.15,0.743169,0.307982,0.0,0.6,6,2404.68,400.78,0.16666666666666666,1,30000.0,2013-08-14,churn_risk,117,0.0,0.0,0.0
608329910,price_sensitive,sleeping_dog,2012-04-21,2012-04,market_7,offline_store,coupon_offer,0.025557,0.304761,0.093441,0.013506,0.600751,9,3279.27,364.36333333333334,0.0,1,10000.0,2013-08-14,churn_risk,118,0.0,0.0,0.0
608339324,explorer,lost_cause,2012-03-26,2012-03,market_1,offline_store,coupon_offer,0.000464,0.248634,0.027114,0.00102,0.6,6,3219.44,536.5733333333334,0.0,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
608384168,price_sensitive,sleeping_dog,2012-04-10,2012-04,market_15,offline_store,coupon_offer,0.053689,0.395473,0.1203,0.006233,0.600899,6,3567.88,594.6466666666666,0.16666666666666666,1,15000.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
608654181,price_sensitive,sure_thing,2012-04-24,2012-04,market_16,offline_store,coupon_offer,0.083793,0.519581,0.195765,0.00115,0.60046,8,5494.4800000000005,686.8100000000001,0.125,1,20000.0,2013-08-14,churn_risk,119,0.0,0.0,0.0
608690630,price_sensitive,lost_cause,2012-04-07,2012-04,market_24,offline_store,coupon_offer,0.05034,0.401639,0.142563,0.000851,0.60034,8,4406.02,550.7525,0.125,1,15000.0,2013-08-14,churn_risk,141,0.0,0.0,0.0
608705033,price_sensitive,sure_thing,2012-04-22,2012-04,market_18,offline_store,coupon_offer,0.030602,0.309002,0.084508,0.000889,0.582249,8,5615.41,701.92625,0.125,1,10000.0,2013-08-14,churn_risk,118,0.0,0.0,0.0
608734310,price_sensitive,sleeping_dog,2012-04-22,2012-04,market_24,offline_store,coupon_offer,0.032627,0.312055,0.1662,0.010656,0.588665,12,6192.76,516.0633333333334,0.08333333333333333,1,10000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
608769359,explorer,sure_thing,2012-03-27,2012-03,market_28,offline_store,coupon_offer,0.000101,0.247268,0.01865,0.000221,0.6,5,2485.34,497.06800000000004,0.0,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
608796667,explorer,lost_cause,2012-04-25,2012-04,market_45,offline_store,coupon_offer,0.0,0.237705,0.011708,0.0,0.6,4,578.15,144.5375,0.0,1,7500.0,2013-08-14,churn_risk,121,0.0,0.0,0.0
608840453,price_sensitive,lost_cause,2012-04-09,2012-04,market_7,offline_store,coupon_offer,0.052494,0.416686,0.136172,0.0,0.596675,8,2161.76,270.22,0.0,1,15000.0,2013-08-14,churn_risk,129,0.0,0.0,0.0
609019649,explorer,lost_cause,2012-04-05,2012-04,market_1,offline_store,coupon_offer,0.0,0.228142,0.035813,0.0,0.6,7,1299.49,185.64142857142858,0.14285714285714285,1,7500.0,2013-08-14,churn_risk,148,0.0,0.0,0.0
609188313,explorer,lost_cause,2012-03-26,2012-03,market_1,offline_store,coupon_offer,0.000268,0.245902,0.064197,0.000589,0.6,10,6054.67,605.467,0.0,1,7500.0,2013-08-14,churn_risk,145,0.0,0.0,0.0
609201880,explorer,lost_cause,2012-03-25,2012-03,market_1,offline_store,coupon_offer,0.0,0.25,0.081267,0.0,0.6,11,4008.05,364.3681818181818,0.18181818181818182,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
609424335,price_sensitive,lost_cause,2012-04-24,2012-04,market_1,offline_store,coupon_offer,0.08875,0.525046,0.197114,0.011997,0.600268,7,7143.35,1020.4785714285715,0.14285714285714285,1,20000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
609433786,price_sensitive,sure_thing,2012-04-30,2012-04,market_1,offline_store,coupon_offer,0.021127,0.294367,0.064834,0.00617,0.599812,7,2345.0699999999997,335.00999999999993,0.14285714285714285,1,10000.0,2013-08-14,churn_risk,116,0.0,0.0,0.0
609547487,price_sensitive,lost_cause,2012-04-07,2012-04,market_34,offline_store,coupon_offer,0.034245,0.353129,0.1108,0.001155,0.599484,8,4514.79,564.34875,0.25,1,12500.0,2013-08-14,churn_risk,136,0.0,0.0,0.0
609547843,price_sensitive,lost_cause,2012-03-25,2012-03,market_15,offline_store,coupon_offer,0.000218,0.23646,0.029046,0.0,0.599709,7,3441.23,491.6042857142857,0.0,1,7500.0,2013-08-14,churn_risk,153,0.0,0.0,0.0
609669810,explorer,lost_cause,2012-03-26,2012-03,market_1,offline_store,coupon_offer,0.0,0.229508,0.060606,0.0,0.6,9,7335.09,815.01,0.1111111111111111,1,7500.0,2013-08-14,churn_risk,157,0.0,0.0,0.0
609785388,price_sensitive,lost_cause,2012-03-26,2012-03,market_35,offline_store,coupon_offer,0.000941,0.248888,0.144457,0.001064,0.59939,12,10056.97,838.0808333333333,0.08333333333333333,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
609838468,explorer,lost_cause,2012-03-25,2012-03,market_16,offline_store,coupon_offer,0.0,0.25,0.052342,0.0,0.6,9,3070.31,341.1455555555556,0.1111111111111111,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
609996328,price_sensitive,sleeping_dog,2012-04-22,2012-04,market_8,offline_store,coupon_offer,0.028173,0.280597,0.074219,0.005832,0.590102,7,4968.71,709.8157142857143,0.14285714285714285,1,10000.0,2013-08-14,churn_risk,137,0.0,0.0,0.0
610075324,explorer,lost_cause,2012-03-26,2012-03,market_45,offline_store,coupon_offer,8e-05,0.247268,0.087509,0.000175,0.6,11,5928.79,538.9809090909091,0.0,1,7500.0,2013-08-14,churn_risk,144,0.0,0.0,0.0
610256549,price_sensitive,lost_cause,2012-04-22,2012-04,market_16,offline_store,coupon_offer,0.01945,0.304016,0.135537,0.001528,0.597557,12,7400.16,616.68,0.16666666666666666,1,10000.0,2013-08-14,churn_risk,117,0.0,0.0,0.0
610368095,price_sensitive,lost_cause,2012-04-03,2012-04,market_18,offline_store,coupon_offer,0.052701,0.409227,0.126644,0.002946,0.598184,7,3353.37,479.05285714285714,0.14285714285714285,1,15000.0,2013-08-14,churn_risk,140,0.0,0.0,0.0
610414084,price_sensitive,lost_cause,2012-04-02,2012-04,market_35,offline_store,coupon_offer,0.034951,0.357676,0.144935,0.000935,0.598409,11,5571.2300000000005,506.47545454545457,0.09090909090909091,1,12500.0,2013-08-14,churn_risk,138,0.0,0.0,0.0
610916658,price_sensitive,lost_cause,2012-04-02,2012-04,market_14,offline_store,coupon_offer,0.035161,0.360761,0.131965,0.0,0.597563,10,2274.52,227.452,0.0,1,12500.0,2013-08-14,churn_risk,136,0.0,0.0,0.0
611187919,regular_loyal,sleeping_dog,2012-04-22,2012-04,market_35,offline_store,coupon_offer,0.0779,0.330759,0.220026,0.039668,0.555379,12,4284.36,357.03,0.25,1,10000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
611276498,explorer,lost_cause,2012-03-30,2012-03,market_1,offline_store,coupon_offer,0.0,0.234973,0.026171,0.0,0.6,6,1752.66,292.11,0.16666666666666666,1,7500.0,2013-08-14,churn_risk,149,0.0,0.0,0.0
611297076,price_sensitive,lost_cause,2012-04-03,2012-04,market_15,offline_store,coupon_offer,0.050725,0.415301,0.162747,0.001814,0.600725,10,2089.76,208.97600000000003,0.2,1,15000.0,2013-08-14,churn_risk,135,0.0,0.0,0.0
612344679,price_sensitive,sleeping_dog,2012-04-01,2012-04,market_43,offline_store,coupon_offer,0.071548,0.417338,0.170068,0.050849,0.618728,10,5053.6,505.36,0.1,1,15000.0,2013-08-14,churn_risk,136,0.0,0.0,0.0
612456402,explorer,lost_cause,2012-03-27,2012-03,market_35,offline_store,coupon_offer,6e-05,0.245902,0.067526,0.000131,0.6,10,4188.43,418.843,0.0,1,7500.0,2013-08-14,churn_risk,144,0.0,0.0,0.0
612538311,price_sensitive,lost_cause,2012-04-03,2012-04,market_35,offline_store,coupon_offer,0.036396,0.357926,0.135399,0.003123,0.597809,10,7068.889999999999,706.8889999999999,0.1,1,12500.0,2013-08-14,churn_risk,137,0.0,0.0,0.0
612579603,price_sensitive,lost_cause,2012-03-26,2012-03,market_24,offline_store,coupon_offer,0.000419,0.248757,0.069101,0.000493,0.599901,10,6390.41,639.0409999999999,0.0,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
612645412,price_sensitive,sure_thing,2012-04-21,2012-04,market_34,offline_store,coupon_offer,0.03242,0.310569,0.153001,0.010677,0.58896,12,4226.06,352.1716666666667,0.25,1,10000.0,2013-08-14,churn_risk,117,0.0,0.0,0.0
612649236,price_sensitive,lost_cause,2012-04-03,2012-04,market_1,offline_store,coupon_offer,0.05,0.413934,0.131357,0.0,0.6,7,3269.04,467.0057142857143,0.0,1,15000.0,2013-08-14,churn_risk,136,0.0,0.0,0.0
612715626,price_sensitive,sure_thing,2012-04-28,2012-04,market_8,offline_store,coupon_offer,0.026662,0.292614,0.091983,0.009452,0.595496,9,3449.89,383.3211111111111,0.0,1,10000.0,2013-08-14,churn_risk,121,0.0,0.0,0.0
612838350,price_sensitive,lost_cause,2012-04-26,2012-04,market_24,offline_store,coupon_offer,0.15111,0.734973,0.328565,0.002775,0.60111,8,3124.34,390.5425,0.125,1,30000.0,2013-08-14,churn_risk,122,0.0,0.0,0.0
613060804,price_sensitive,sleeping_dog,2012-04-22,2012-04,market_1,offline_store,coupon_offer,0.075478,0.332155,0.097482,0.002741,0.524143,7,3648.04,521.1485714285715,0.14285714285714285,1,10000.0,2013-08-14,churn_risk,119,0.0,0.0,0.0
613288352,price_sensitive,lost_cause,2012-04-01,2012-04,market_8,offline_store,coupon_offer,0.053386,0.415209,0.174541,0.002403,0.596942,11,4378.83,398.07545454545453,0.18181818181818182,1,15000.0,2013-08-14,churn_risk,138,0.0,0.0,0.0
613451270,explorer,lost_cause,2012-04-03,2012-04,market_39,offline_store,coupon_offer,0.0,0.233607,0.039945,0.0,0.6,8,2062.36,257.795,0.125,1,7500.0,2013-08-14,churn_risk,146,0.0,0.0,0.0
613618039,price_sensitive,sleeping_dog,2012-04-01,2012-04,market_7,offline_store,coupon_offer,0.038522,0.358354,0.117973,0.000695,0.593503,9,5913.86,657.0955555555555,0.1111111111111111,1,12500.0,2013-08-14,churn_risk,140,0.0,0.0,0.0
