customer_id,treatment_group,treatment_flag,campaign_type,coupon_cost,assigned_at,exposure_count,redeemed_campaigns,coupon_redeem_count_total,treatment_lift_base
1057666269,contacted,1,TypeB,15000,2013-03-25 11:55:00,1,1,1,0.145378
1058356506,contacted,1,TypeA,10000,2013-04-28 11:09:00,1,0,0,0.011115
1060127520,contacted,1,TypeA,7500,2013-03-29 11:32:00,1,0,0,0.018391
1061470225,contacted,1,TypeC,30000,2013-04-24 09:36:00,1,0,0,-0.075448
1066100665,contacted,1,TypeA,10000,2013-04-24 11:30:00,1,0,0,0.007965
1067529512,contacted,1,TypeB,20000,2013-03-14 11:40:00,1,0,0,-0.032525
1074049493,contacted,1,TypeB,12500,2013-04-04 11:28:00,1,0,0,0.000689
1079301847,contacted,1,TypeB,15000,2013-04-03 09:40:00,1,0,0,-0.016504
1081295484,contacted,1,TypeB,20000,2013-04-23 11:20:00,1,0,0,-0.034534
1081602621,contacted,1,TypeA,7500,2013-03-27 11:38:00,1,0,0,0.020559
1082915975,contacted,1,TypeA,10000,2013-04-01 11:06:00,1,1,5,0.174681
1089300228,contacted,1,TypeB,20000,2013-03-16 09:29:00,1,0,0,-0.037523
1090106325,contacted,1,TypeB,12500,2013-04-03 10:53:00,1,1,2,0.160115
1090665525,contacted,1,TypeB,12500,2013-04-04 11:15:00,1,0,0,-0.000868
1091005549,contacted,1,TypeA,7500,2013-03-29 09:34:00,1,0,0,0.020526
1094974493,contacted,1,TypeA,7500,2013-04-19 10:17:00,1,1,1,0.183514
1095004372,contacted,1,TypeA,10000,2013-04-28 11:57:00,1,0,0,0.010857
1098745069,contacted,1,TypeB,15000,2013-03-26 09:08:00,1,0,0,-0.012806
1108552693,contacted,1,TypeB,20000,2013-03-16 11:46:00,1,0,0,-0.031201
1113688650,contacted,1,TypeB,12500,2013-04-10 11:09:00,1,0,0,-0.000231
1129493536,contacted,1,TypeA,7500,2013-04-05 09:27:00,1,0,0,0.020204
1145558807,contacted,1,TypeB,20000,2013-03-15 09:29:00,1,0,0,-0.029987
1146070792,contacted,1,TypeA,7500,2013-03-30 10:00:00,1,0,0,0.019314
1153393377,contacted,1,TypeA,7500,2013-04-07 09:12:00,1,0,0,0.020206
1157342263,contacted,1,TypeA,7500,2013-03-27 10:55:00,1,1,1,0.179979
1165166134,contacted,1,TypeA,10000,2013-04-29 09:26:00,1,1,13,0.192192
1165171646,contacted,1,TypeA,7500,2013-03-25 09:37:00,1,0,0,0.019924
1165363600,contacted,1,TypeB,12500,2013-04-06 09:31:00,1,0,0,-0.000892
1165451129,contacted,1,TypeA,7500,2013-03-29 09:28:00,1,0,0,0.015662
1168314500,contacted,1,TypeA,10000,2013-04-27 11:10:00,1,0,0,0.012329
1175608203,contacted,1,TypeB,20000,2013-04-25 09:13:00,1,1,1,0.125167
1180580368,contacted,1,TypeB,20000,2013-03-20 09:27:00,1,0,0,-0.031389
1187003814,contacted,1,TypeA,7500,2013-04-08 10:15:00,1,0,0,0.021991
1188000522,contacted,1,TypeA,7500,2013-04-04 09:38:00,1,0,0,0.019764
1194454288,contacted,1,TypeB,15000,2013-03-25 10:23:00,1,0,0,-0.010029
1195459238,contacted,1,TypeA,7500,2013-03-26 10:38:00,1,0,0,0.019127
1197051824,contacted,1,TypeB,15000,2013-04-03 10:47:00,1,0,0,-0.010913
1213210308,contacted,1,TypeB,15000,2013-04-05 09:46:00,1,0,0,-0.012139
1215478904,contacted,1,TypeC,30000,2013-04-25 10:51:00,1,0,0,-0.081102
1221049499,contacted,1,TypeB,12500,2013-03-30 10:57:00,1,0,0,0.000622
1237291485,contacted,1,TypeA,7500,2013-04-02 11:43:00,1,0,0,0.019276
1239986805,contacted,1,TypeA,7500,2013-04-24 09:56:00,1,0,0,0.019096
1251383868,contacted,1,TypeB,20000,2013-04-28 09:51:00,1,0,0,-0.033882
1275219339,contacted,1,TypeA,10000,2013-04-26 09:19:00,1,1,1,0.169303
1291604748,contacted,1,TypeB,20000,2013-03-16 10:12:00,1,0,0,-0.033003
1291621435,contacted,1,TypeA,7500,2013-04-17 09:47:00,1,0,0,0.018788
1300924217,contacted,1,TypeB,15000,2013-03-26 10:31:00,1,1,1,0.14983
1322627398,contacted,1,TypeA,7500,2013-03-30 09:07:00,1,0,0,0.020386
1340281902,contacted,1,TypeB,20000,2013-04-23 11:56:00,1,0,0,-0.033793
1340591724,contacted,1,TypeB,20000,2013-04-26 10:37:00,1,1,1,0.125464
1341089252,contacted,1,TypeB,20000,2013-03-23 11:05:00,1,0,0,-0.030448
1341562186,contacted,1,TypeA,10000,2013-04-23 09:14:00,1,0,0,0.010288
1345689084,contacted,1,TypeB,15000,2013-03-25 09:50:00,1,0,0,-0.013002
1345805791,contacted,1,TypeA,7500,2013-04-05 09:34:00,1,0,0,0.022743
1355125984,contacted,1,TypeB,20000,2013-03-18 11:28:00,1,0,0,-0.032316
1355920816,contacted,1,TypeA,7500,2013-04-06 09:25:00,1,0,0,0.020214
1357055459,contacted,1,TypeA,7500,2013-03-30 10:23:00,1,0,0,0.020254
1361887485,contacted,1,TypeA,10000,2013-04-04 09:29:00,1,0,0,0.009482
1364623885,contacted,1,TypeA,7500,2013-03-27 09:43:00,1,0,0,0.020506
1380531346,contacted,1,TypeB,20000,2013-03-15 09:57:00,1,0,0,-0.039016
1413800074,contacted,1,TypeB,20000,2013-03-22 10:53:00,1,0,0,-0.02457
1439840554,contacted,1,TypeA,7500,2013-04-05 10:58:00,1,0,0,0.019917
1445658217,contacted,1,TypeB,12500,2013-04-07 11:08:00,1,0,0,-0.001644
1447931618,contacted,1,TypeB,15000,2013-04-02 11:31:00,1,0,0,-0.010706
1461115289,contacted,1,TypeA,7500,2013-03-28 09:19:00,1,0,0,0.021481
1468475330,contacted,1,TypeA,7500,2013-03-29 10:36:00,1,0,0,0.020747
1479486742,contacted,1,TypeB,20000,2013-04-27 09:08:00,1,0,0,-0.036423
1484056764,contacted,1,TypeA,10000,2013-04-22 09:54:00,1,0,0,0.008579
1505623346,contacted,1,TypeB,15000,2013-03-27 10:55:00,1,1,18,0.144132
1539022053,contacted,1,TypeA,7500,2013-03-26 11:48:00,1,0,0,0.023404
1556643717,contacted,1,TypeA,7500,2013-03-26 09:20:00,1,0,0,0.020974
1560430033,contacted,1,TypeA,7500,2013-04-01 09:48:00,1,0,0,0.020126
1576798830,contacted,1,TypeA,7500,2013-04-02 10:16:00,1,0,0,0.02205
1588149354,contacted,1,TypeB,15000,2013-03-26 10:16:00,1,0,0,-0.010341
1593555820,contacted,1,TypeB,20000,2013-03-14 11:01:00,1,0,0,-0.031751
1594408583,contacted,1,TypeB,20000,2013-03-15 11:01:00,1,0,0,-0.036473
1594573274,contacted,1,TypeB,20000,2013-04-28 09:29:00,1,0,0,-0.032019
1599543670,contacted,1,TypeB,20000,2013-03-15 09:36:00,1,0,0,-0.031156
1604649798,contacted,1,TypeB,15000,2013-03-27 10:23:00,1,0,0,-0.012411
1631210380,contacted,1,TypeB,20000,2013-04-26 10:03:00,1,0,0,-0.038083
1638994945,contacted,1,TypeA,7500,2013-03-30 11:56:00,1,0,0,0.017744
1643265980,contacted,1,TypeA,7500,2013-03-27 11:32:00,1,0,0,0.019098
1650624685,contacted,1,TypeA,10000,2013-04-06 11:01:00,1,0,0,0.008649
1674596443,contacted,1,TypeB,20000,2013-03-24 10:08:00,1,0,0,-0.021644
1683187586,contacted,1,TypeA,7500,2013-03-29 11:20:00,1,0,0,0.021841
1703321147,contacted,1,TypeA,7500,2013-03-26 10:03:00,1,0,0,0.023021
1714520581,contacted,1,TypeA,10000,2013-03-01 11:48:00,1,0,0,0.011919
1721365559,contacted,1,TypeA,10000,2013-03-16 10:47:00,1,1,3,0.172302
1721416308,contacted,1,TypeA,7500,2013-03-27 11:16:00,1,0,0,0.018941
1722130805,contacted,1,TypeA,10000,2013-04-01 11:32:00,1,1,1,0.174416
1723788737,contacted,1,TypeA,10000,2013-04-06 10:19:00,1,0,0,0.007464
1724035245,contacted,1,TypeB,20000,2013-04-24 09:19:00,1,0,0,-0.032943
1724653682,contacted,1,TypeA,7500,2013-04-06 09:26:00,1,0,0,0.020158
1724697863,contacted,1,TypeB,20000,2013-04-24 09:23:00,1,1,2,0.123462
1724724622,contacted,1,TypeA,7500,2013-03-29 09:28:00,1,0,0,0.0215
1724939688,contacted,1,TypeB,15000,2013-04-28 11:29:00,1,1,8,0.146951
1725369036,contacted,1,TypeA,10000,2013-04-03 11:15:00,1,0,0,0.005898
1725380480,contacted,1,TypeA,10000,2013-04-02 11:06:00,1,1,11,0.168447
1725504515,contacted,1,TypeB,20000,2013-04-23 11:42:00,1,1,1,0.125407
1725522230,contacted,1,TypeB,15000,2013-03-27 09:10:00,1,0,0,-0.010965
1725557173,contacted,1,TypeA,7500,2013-03-26 09:12:00,1,0,0,0.015197
1725579786,contacted,1,TypeA,10000,2013-03-01 11:23:00,1,1,2,0.169861
1725699643,contacted,1,TypeB,20000,2013-04-25 11:12:00,1,0,0,-0.040257
1725754913,contacted,1,TypeB,15000,2013-04-09 11:25:00,1,0,0,-0.016715
1726005009,contacted,1,TypeA,7500,2013-03-28 09:43:00,1,0,0,0.019397
1726059892,contacted,1,TypeA,7500,2013-04-09 10:54:00,1,0,0,0.020476
1726096769,contacted,1,TypeB,20000,2013-03-15 10:19:00,1,0,0,-0.032235
1727289620,contacted,1,TypeA,10000,2013-04-07 11:32:00,1,0,0,0.012351
1727307479,contacted,1,TypeA,10000,2013-04-03 09:37:00,1,0,0,0.010074
1727458543,contacted,1,TypeA,7500,2013-03-25 09:15:00,1,0,0,0.016801
1727512317,contacted,1,TypeB,20000,2013-04-25 09:53:00,1,1,2,0.121389
1728270978,contacted,1,TypeA,10000,2013-04-09 11:13:00,1,1,1,0.175396
1728374577,contacted,1,TypeB,20000,2013-03-27 10:53:00,1,0,0,-0.030285
1728445966,contacted,1,TypeA,10000,2013-04-22 09:53:00,1,0,0,0.005119
1728474817,contacted,1,TypeA,7500,2013-03-25 09:19:00,1,0,0,0.021971
1728476854,contacted,1,TypeA,10000,2013-04-21 09:06:00,1,0,0,0.000159
1728542072,contacted,1,TypeC,30000,2013-04-25 10:36:00,1,0,0,-0.079349
1728591082,contacted,1,TypeA,7500,2013-03-30 10:01:00,1,0,0,0.019687
1729178663,contacted,1,TypeA,10000,2013-04-02 11:28:00,1,1,1,0.170114
1729273524,contacted,1,TypeA,10000,2013-04-26 10:42:00,1,0,0,0.010216
1729286012,contacted,1,TypeA,10000,2013-04-24 11:26:00,1,0,0,0.009582
1730193820,contacted,1,TypeB,20000,2013-04-25 09:51:00,1,1,2,0.127256
1730296468,contacted,1,TypeA,7500,2013-03-26 11:35:00,1,0,0,0.017207
1730416224,contacted,1,TypeB,20000,2013-03-13 10:31:00,1,1,2,0.127826
1731061391,contacted,1,TypeA,10000,2013-04-01 10:59:00,1,1,2,0.170699
1731118067,contacted,1,TypeA,10000,2013-04-22 10:23:00,1,0,0,8.1e-05
1731127852,contacted,1,TypeB,20000,2013-04-26 09:48:00,1,0,0,-0.037622
1731129224,contacted,1,TypeA,10000,2013-04-25 09:30:00,1,1,3,0.172158
1731135527,contacted,1,TypeA,7500,2013-03-28 11:01:00,1,0,0,0.018727
1731149838,contacted,1,TypeA,7500,2013-03-26 11:18:00,1,1,2,0.180181
1731175271,contacted,1,TypeA,10000,2013-03-02 11:15:00,1,1,1,0.161933
1731243897,contacted,1,TypeB,20000,2013-04-27 11:22:00,1,0,0,-0.031785
1733014307,contacted,1,TypeA,7500,2013-03-30 11:54:00,1,0,0,0.019038
1734112122,contacted,1,TypeA,10000,2013-04-10 09:53:00,1,0,0,0.008536
1734415452,contacted,1,TypeA,7500,2013-03-29 09:44:00,1,0,0,0.01816
1734587905,contacted,1,TypeA,7500,2013-04-19 09:27:00,1,0,0,0.020018
1736487688,contacted,1,TypeA,10000,2013-04-02 09:00:00,1,1,2,0.172327
1736506832,contacted,1,TypeA,7500,2013-03-29 09:08:00,1,0,0,0.021554
1736614772,contacted,1,TypeB,20000,2013-03-15 10:37:00,1,0,0,-0.030364
1736661158,contacted,1,TypeA,10000,2013-03-23 09:24:00,1,1,5,0.165844
1736804032,contacted,1,TypeA,10000,2013-04-26 09:13:00,1,0,0,0.009944
1738506634,contacted,1,TypeA,7500,2013-03-27 11:34:00,1,0,0,0.015738
1740565247,contacted,1,TypeB,15000,2013-04-24 11:49:00,1,1,1,0.143077
1740568900,contacted,1,TypeB,15000,2013-03-25 11:47:00,1,1,1,0.147161
1740569412,contacted,1,TypeA,10000,2013-04-22 11:04:00,1,1,2,0.166991
1740614303,contacted,1,TypeA,7500,2013-03-29 11:27:00,1,1,2,0.180446
1740649017,contacted,1,TypeB,20000,2013-03-21 10:08:00,1,0,0,-0.033927
1743007998,contacted,1,TypeA,7500,2013-03-25 10:09:00,1,0,0,0.017591
1743029204,contacted,1,TypeB,12500,2013-04-06 09:57:00,1,0,0,-0.002073
1743697118,contacted,1,TypeA,7500,2013-03-29 09:50:00,1,0,0,0.019932
1743980812,contacted,1,TypeA,7500,2013-03-28 09:53:00,1,0,0,0.019386
1744812070,contacted,1,TypeB,12500,2013-04-20 10:53:00,1,0,0,0.000365
1744941401,contacted,1,TypeB,20000,2013-04-24 11:03:00,1,0,0,-0.025589
1745604773,contacted,1,TypeA,10000,2013-04-07 09:44:00,1,0,0,0.012077
1746531016,contacted,1,TypeA,10000,2013-04-06 09:11:00,1,0,0,0.014964
1746701089,contacted,1,TypeA,7500,2013-03-28 09:29:00,1,0,0,0.0197
1747436660,contacted,1,TypeB,20000,2013-04-24 09:23:00,1,0,0,-0.040761
1747637875,contacted,1,TypeB,15000,2013-04-01 09:09:00,1,0,0,-0.013991
1747680382,contacted,1,TypeA,7500,2013-03-25 11:15:00,1,0,0,0.017934
1747750826,contacted,1,TypeA,10000,2013-04-27 11:34:00,1,1,5,0.175778
1747863413,contacted,1,TypeA,7500,2013-03-25 11:54:00,1,0,0,0.017011
1747944076,contacted,1,TypeA,7500,2013-04-02 09:07:00,1,0,0,0.020917
1748271563,contacted,1,TypeA,7500,2013-03-27 10:06:00,1,0,0,0.018139
1749636156,contacted,1,TypeA,10000,2013-04-02 10:22:00,1,0,0,0.009756
1749717807,contacted,1,TypeA,10000,2013-04-07 10:54:00,1,1,1,0.170585
1750903627,contacted,1,TypeB,15000,2013-04-24 10:02:00,1,0,0,-0.015731
1752242437,contacted,1,TypeA,10000,2013-04-02 11:23:00,1,0,0,0.01043
1754256432,contacted,1,TypeA,7500,2013-03-27 10:49:00,1,0,0,0.021894
1754372258,contacted,1,TypeB,15000,2013-04-02 10:11:00,1,0,0,-0.011225
1754466097,contacted,1,TypeA,10000,2013-04-22 10:43:00,1,0,0,0.00381
1755516079,contacted,1,TypeA,10000,2013-04-24 10:09:00,1,0,0,0.010301
1755533715,contacted,1,TypeA,7500,2013-03-31 10:45:00,1,0,0,0.023176
1755651399,contacted,1,TypeA,10000,2013-04-11 11:08:00,1,1,1,0.17398
1757442547,contacted,1,TypeA,10000,2013-04-09 10:09:00,1,0,0,0.005647
1757524826,contacted,1,TypeA,10000,2013-04-12 09:53:00,1,0,0,0.011882
1757703364,contacted,1,TypeB,20000,2013-04-25 11:43:00,1,0,0,-0.033804
1757746845,contacted,1,TypeA,10000,2013-03-02 10:17:00,1,0,0,0.010202
1757762153,contacted,1,TypeB,20000,2013-03-16 11:33:00,1,0,0,-0.037618
1757809262,contacted,1,TypeA,7500,2013-03-25 11:13:00,1,1,2,0.181143
1758835278,contacted,1,TypeA,7500,2013-03-29 11:58:00,1,0,0,0.021101
1759599050,contacted,1,TypeB,15000,2013-03-27 10:49:00,1,0,0,-0.026353
1760944164,contacted,1,TypeB,15000,2013-03-26 10:31:00,1,1,1,0.146974
1762025494,contacted,1,TypeA,7500,2013-03-25 10:49:00,1,0,0,0.01751
1762046488,contacted,1,TypeB,15000,2013-04-29 09:38:00,1,0,0,-0.014077
1762086065,contacted,1,TypeA,10000,2013-03-16 10:30:00,1,1,1,0.170909
1762086081,contacted,1,TypeA,10000,2013-04-04 11:18:00,1,1,1,0.167079
1763306554,contacted,1,TypeA,10000,2013-04-22 11:44:00,1,1,6,0.192786
1763411755,contacted,1,TypeB,20000,2013-03-15 09:30:00,1,0,0,-0.029776
1763447755,contacted,1,TypeB,20000,2013-03-27 10:54:00,1,0,0,-0.032616
1765912226,contacted,1,TypeA,10000,2013-04-22 09:14:00,1,0,0,0.007943
1767299265,contacted,1,TypeC,30000,2013-04-24 10:16:00,1,1,1,0.082359
1768807643,contacted,1,TypeB,20000,2013-04-30 10:28:00,1,1,1,0.12638
1769026840,contacted,1,TypeB,20000,2013-03-28 09:27:00,1,0,0,-0.034366
1770208907,contacted,1,TypeB,15000,2013-03-25 09:09:00,1,0,0,-0.012059
1770369534,contacted,1,TypeA,7500,2013-04-05 11:11:00,1,0,0,0.020646
1772129823,contacted,1,TypeA,7500,2013-03-26 10:43:00,1,1,1,0.179708
1774799251,contacted,1,TypeA,10000,2013-04-01 09:34:00,1,0,0,0.012857
1775024331,contacted,1,TypeA,7500,2013-03-27 10:09:00,1,0,0,0.016877
1775607229,contacted,1,TypeB,20000,2013-03-26 10:52:00,1,0,0,-0.029789
1777209734,contacted,1,TypeB,20000,2013-04-24 09:19:00,1,1,3,0.126663
1777874859,contacted,1,TypeA,10000,2013-04-05 10:30:00,1,1,1,0.174887
1778058743,contacted,1,TypeB,20000,2013-04-28 10:35:00,1,1,3,0.125014
1779408522,contacted,1,TypeA,10000,2013-04-01 09:08:00,1,1,1,0.17114
1779418222,contacted,1,TypeA,10000,2013-04-26 10:23:00,1,0,0,0.007364
1780378560,contacted,1,TypeB,15000,2013-04-27 11:15:00,1,0,0,-0.013454
1780381445,contacted,1,TypeB,15000,2013-03-26 09:43:00,1,0,0,-0.01491
1781786462,contacted,1,TypeA,10000,2013-04-17 10:18:00,1,0,0,0.031513
1781807757,contacted,1,TypeA,10000,2013-04-01 10:03:00,1,1,2,0.170911
1782046652,contacted,1,TypeA,10000,2013-04-27 09:58:00,1,1,1,0.177891
1782256980,contacted,1,TypeB,15000,2013-04-27 10:48:00,1,1,1,0.148552
1782808895,contacted,1,TypeB,15000,2013-04-03 09:18:00,1,0,0,-0.011054
1782828800,contacted,1,TypeB,20000,2013-04-23 09:47:00,1,0,0,-0.03978
1782850840,contacted,1,TypeA,10000,2013-03-16 11:42:00,1,0,0,0.009827
1784269990,contacted,1,TypeB,20000,2013-04-24 09:43:00,1,1,1,0.129172
1785230690,contacted,1,TypeA,10000,2013-04-05 11:13:00,1,0,0,0.0097
1785253786,contacted,1,TypeA,10000,2013-04-01 11:01:00,1,1,1,0.178578
1785453270,contacted,1,TypeB,15000,2013-04-05 10:56:00,1,0,0,-0.014118
1785535336,contacted,1,TypeA,7500,2013-03-30 09:50:00,1,0,0,0.020772
1786043941,contacted,1,TypeA,10000,2013-04-05 11:36:00,1,0,0,0.008984
1786233633,contacted,1,TypeA,7500,2013-03-29 11:25:00,1,1,1,0.179635
1787731324,contacted,1,TypeA,10000,2013-04-09 09:05:00,1,1,2,0.171058
1787749568,contacted,1,TypeA,10000,2013-04-02 10:24:00,1,0,0,0.014669
1787768447,contacted,1,TypeA,10000,2013-04-01 11:06:00,1,1,1,0.165166
1787822270,contacted,1,TypeA,10000,2013-04-07 09:03:00,1,0,0,0.016552
1787902608,contacted,1,TypeA,10000,2013-04-28 09:18:00,1,0,0,0.01115
1787963069,contacted,1,TypeA,7500,2013-03-29 09:14:00,1,0,0,0.018477
1788976157,contacted,1,TypeB,15000,2013-04-01 11:39:00,1,0,0,-0.013466
1789537873,contacted,1,TypeB,20000,2013-03-16 11:24:00,1,0,0,-0.038897
1789584139,contacted,1,TypeA,7500,2013-03-26 09:22:00,1,0,0,0.020088
1790214590,contacted,1,TypeA,10000,2013-04-04 10:31:00,1,0,0,0.013823
1790288516,contacted,1,TypeA,7500,2013-03-31 10:47:00,1,0,0,0.020974
1790473144,contacted,1,TypeA,7500,2013-04-04 11:55:00,1,0,0,0.019585
1791108977,contacted,1,TypeA,10000,2013-04-19 11:04:00,1,0,0,0.006181
1791176230,contacted,1,TypeB,20000,2013-03-27 09:29:00,1,0,0,-0.029794
1791206544,contacted,1,TypeA,10000,2013-03-30 09:41:00,1,1,2,0.153453
1792319160,contacted,1,TypeA,7500,2013-04-06 09:54:00,1,0,0,0.018985
1793289304,contacted,1,TypeB,20000,2013-04-30 09:30:00,1,0,0,-0.034682
1793595221,contacted,1,TypeA,10000,2013-04-02 10:58:00,1,0,0,0.015783
1793631355,contacted,1,TypeA,10000,2013-04-02 09:31:00,1,0,0,0.012679
1793758478,contacted,1,TypeA,7500,2013-03-27 10:00:00,1,0,0,0.020441
1793780799,contacted,1,TypeA,7500,2013-03-31 10:26:00,1,0,0,0.017974
1794525487,contacted,1,TypeA,10000,2013-04-23 10:07:00,1,0,0,0.006503
1795247602,contacted,1,TypeA,10000,2013-04-03 11:27:00,1,0,0,0.009382
1795424301,contacted,1,TypeA,10000,2013-04-22 09:32:00,1,0,0,0.007296
1796077939,contacted,1,TypeA,10000,2013-04-06 11:15:00,1,0,0,0.008163
1796331435,contacted,1,TypeA,10000,2013-04-30 10:06:00,1,0,0,0.010743
1796334439,contacted,1,TypeB,15000,2013-04-01 09:19:00,1,1,1,0.147504
1796959932,contacted,1,TypeB,15000,2013-03-25 09:04:00,1,0,0,-0.014052
1797817546,contacted,1,TypeA,7500,2013-03-27 09:50:00,1,0,0,0.01722
1799410724,contacted,1,TypeA,7500,2013-03-25 11:58:00,1,0,0,0.018491
1800257828,contacted,1,TypeB,20000,2013-03-13 10:42:00,1,0,0,-0.037038
1800257891,contacted,1,TypeB,15000,2013-04-25 11:01:00,1,0,0,-0.01718
1800343512,contacted,1,TypeA,7500,2013-04-04 10:57:00,1,0,0,0.021024
1800850419,contacted,1,TypeA,10000,2013-04-05 09:58:00,1,0,0,0.016119
1801075340,contacted,1,TypeA,10000,2013-04-28 09:12:00,1,1,1,0.177542
1801762967,contacted,1,TypeA,7500,2013-03-26 09:37:00,1,0,0,0.017014
1802331275,contacted,1,TypeA,10000,2013-04-25 11:09:00,1,1,2,0.174533
1802679845,contacted,1,TypeB,20000,2013-04-24 09:20:00,1,0,0,-0.037778
1803733922,contacted,1,TypeA,7500,2013-03-29 10:43:00,1,0,0,0.015088
1803782562,contacted,1,TypeA,7500,2013-03-27 11:08:00,1,0,0,0.017997
1803872110,contacted,1,TypeA,7500,2013-03-27 09:47:00,1,0,0,0.019211
1804260957,contacted,1,TypeA,7500,2013-03-25 11:09:00,1,1,1,0.181148
1804285247,contacted,1,TypeB,15000,2013-04-26 10:48:00,1,0,0,-0.012172
1804894640,contacted,1,TypeA,7500,2013-04-17 10:31:00,1,0,0,0.019386
1805563306,contacted,1,TypeA,10000,2013-04-07 11:35:00,1,0,0,0.012266
1805943626,contacted,1,TypeB,20000,2013-03-15 10:05:00,1,1,1,0.12819
1806438351,contacted,1,TypeA,7500,2013-03-27 09:05:00,1,0,0,0.017428
1807392564,contacted,1,TypeB,20000,2013-04-23 09:48:00,1,0,0,-0.049349
1807637302,contacted,1,TypeB,15000,2013-03-27 09:23:00,1,0,0,-0.010574
1808578949,contacted,1,TypeA,10000,2013-03-12 10:56:00,1,0,0,0.01035
1808657922,contacted,1,TypeA,10000,2013-04-13 09:49:00,1,0,0,0.011994
1808761922,contacted,1,TypeB,15000,2013-03-25 11:14:00,1,1,1,0.144741
1809486494,contacted,1,TypeA,7500,2013-03-28 11:35:00,1,0,0,0.018556
1809503507,contacted,1,TypeA,10000,2013-04-22 11:36:00,1,1,2,0.162239
1810357881,contacted,1,TypeB,20000,2013-03-20 09:07:00,1,0,0,-0.031946
1810377173,contacted,1,TypeA,7500,2013-03-29 09:10:00,1,0,0,0.019804
1810378635,contacted,1,TypeB,20000,2013-03-15 10:58:00,1,0,0,-0.034207
1810379134,contacted,1,TypeB,20000,2013-04-23 11:27:00,1,0,0,-0.037692
1810381863,contacted,1,TypeB,15000,2013-04-25 09:21:00,1,0,0,-0.0123
1811631413,contacted,1,TypeB,20000,2013-03-30 10:42:00,1,0,0,-0.026069
1812211697,contacted,1,TypeA,10000,2013-04-05 11:20:00,1,1,1,0.176896
1812439279,contacted,1,TypeB,12500,2013-04-06 09:17:00,1,1,3,0.15692
1812968651,contacted,1,TypeA,7500,2013-04-17 09:10:00,1,0,0,0.021282
1813244376,contacted,1,TypeA,7500,2013-03-26 10:13:00,1,0,0,0.021082
1813302430,contacted,1,TypeA,10000,2013-04-23 10:39:00,1,1,1,0.169146
1814160900,contacted,1,TypeB,20000,2013-04-27 09:30:00,1,0,0,-0.038584
1814213180,contacted,1,TypeA,7500,2013-03-26 10:29:00,1,0,0,0.0198
1814945072,contacted,1,TypeA,10000,2013-04-08 11:32:00,1,1,1,0.167389
1815018358,contacted,1,TypeB,20000,2013-03-22 11:48:00,1,0,0,-0.033221
1815055815,contacted,1,TypeA,10000,2013-03-02 11:10:00,1,0,0,0.009717
1815076007,contacted,1,TypeB,15000,2013-04-02 10:56:00,1,0,0,-0.013463
1815683682,contacted,1,TypeB,15000,2013-03-26 09:01:00,1,1,1,0.147212
1815922754,contacted,1,TypeB,20000,2013-03-22 09:21:00,1,0,0,-0.032989
1817003054,contacted,1,TypeA,7500,2013-03-25 11:54:00,1,1,4,0.175705
1817013226,contacted,1,TypeB,15000,2013-04-29 11:52:00,1,1,3,0.146406
1817016056,contacted,1,TypeB,15000,2013-03-25 10:28:00,1,0,0,-0.010575
1817539836,contacted,1,TypeA,7500,2013-03-30 10:09:00,1,0,0,0.022124
1817596956,contacted,1,TypeA,10000,2013-04-05 11:39:00,1,0,0,0.011134
1817668699,contacted,1,TypeA,7500,2013-04-08 09:23:00,1,0,0,0.018647
1818904315,contacted,1,TypeA,7500,2013-03-29 10:41:00,1,0,0,0.01879
1819431877,contacted,1,TypeA,7500,2013-03-25 11:08:00,1,0,0,0.016668
1819433300,contacted,1,TypeB,20000,2013-03-16 11:44:00,1,0,0,-0.030467
1819451795,contacted,1,TypeB,15000,2013-04-27 09:59:00,1,0,0,-0.017592
1820110369,contacted,1,TypeB,15000,2013-03-27 11:54:00,1,0,0,-0.017992
1821275537,contacted,1,TypeB,20000,2013-04-27 11:05:00,1,0,0,-0.035025
1822709603,contacted,1,TypeA,7500,2013-03-26 10:08:00,1,0,0,0.016715
1822928423,contacted,1,TypeA,10000,2013-04-24 09:19:00,1,1,1,0.167679
1823880701,contacted,1,TypeA,10000,2013-04-05 10:00:00,1,0,0,0.010105
1823909855,contacted,1,TypeA,7500,2013-03-27 11:48:00,1,0,0,0.01722
1823918710,contacted,1,TypeA,7500,2013-03-31 09:14:00,1,0,0,0.011165
1823942638,contacted,1,TypeA,10000,2013-03-12 11:46:00,1,1,1,0.172506
1824036906,contacted,1,TypeB,15000,2013-04-01 11:04:00,1,0,0,-0.012915
1824431208,contacted,1,TypeC,30000,2013-04-26 09:30:00,1,1,1,0.084611
1824541519,contacted,1,TypeB,15000,2013-04-29 09:07:00,1,0,0,-0.011444
1825340190,contacted,1,TypeB,20000,2013-04-28 10:28:00,1,0,0,-0.033817
1825743388,contacted,1,TypeA,10000,2013-04-23 11:26:00,1,0,0,0.008555
1825934710,contacted,1,TypeB,12500,2013-04-04 11:49:00,1,0,0,-0.000466
1825971629,contacted,1,TypeB,20000,2013-04-25 09:19:00,1,0,0,-0.034587
1825975805,contacted,1,TypeA,7500,2013-03-29 09:37:00,1,0,0,0.017506
1826430618,contacted,1,TypeB,15000,2013-03-25 10:45:00,1,1,1,0.147977
1826723052,contacted,1,TypeA,10000,2013-04-06 11:11:00,1,0,0,0.010038
