customer_id,persona,uplift_segment_true,signup_date,acquisition_month,region,device_type,acquisition_channel,coupon_affinity,price_sensitivity,discount_fatigue_sensitivity,offer_dependency_risk,brand_sensitivity
1862246392,explorer,lost_cause,2012-04-24,2012-04,market_34,offline_store,coupon_offer,0.0,0.234973,0.060606,0.0,0.6
1862304490,price_sensitive,sure_thing,2012-04-01,2012-04,market_14,offline_store,coupon_offer,0.02363,0.306482,0.110976,0.000944,0.591597
1863194509,explorer,sure_thing,2012-03-27,2012-03,market_16,offline_store,coupon_offer,0.000698,0.234973,0.044461,0.001535,0.6
1864142672,price_sensitive,lost_cause,2012-04-30,2012-04,market_10,offline_store,coupon_offer,0.05,0.396175,0.127225,0.0,0.6
1864153964,explorer,lost_cause,2012-04-08,2012-04,market_12,offline_store,coupon_offer,0.0,0.221311,0.008953,0.0,0.6
1864164147,explorer,lost_cause,2012-03-25,2012-03,market_12,offline_store,coupon_offer,0.0,0.245902,0.017906,0.0,0.6
1864182313,explorer,lost_cause,2012-03-27,2012-03,market_12,offline_store,coupon_offer,0.0,0.243169,0.009642,0.0,0.6
1864186219,price_sensitive,sleeping_dog,2012-03-27,2012-03,market_12,offline_store,coupon_offer,0.064806,0.415396,0.142255,0.026565,0.610504
1864215530,price_sensitive,sure_thing,2012-04-17,2012-04,market_20,offline_store,coupon_offer,0.053242,0.418155,0.162754,0.001314,0.596678
1864262835,price_sensitive,sure_thing,2012-03-03,2012-03,market_21,offline_store,coupon_offer,0.018112,0.298162,0.058355,0.0,0.598073
1864306683,price_sensitive,sure_thing,2012-04-26,2012-04,market_8,offline_store,coupon_offer,0.083333,0.525046,0.198267,0.0,0.6
1865682998,price_sensitive,lost_cause,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.021145,0.305129,0.115119,0.00082,0.594794
1866335875,explorer,lost_cause,2012-03-30,2012-03,market_10,offline_store,coupon_offer,0.0,0.241803,0.033058,0.0,0.6
1866525613,price_sensitive,sleeping_dog,2012-03-25,2012-03,market_8,offline_store,coupon_offer,0.052142,0.409192,0.122893,0.002527,0.600514
1867517058,price_sensitive,sure_thing,2012-04-29,2012-04,market_27,offline_store,coupon_offer,0.054377,0.410901,0.149604,0.0,0.594165
1867530450,price_sensitive,lost_cause,2012-03-25,2012-03,market_8,offline_store,coupon_offer,0.000528,0.247561,0.049877,0.0,0.599296
1869333684,price_sensitive,sleeping_dog,2012-04-22,2012-04,market_10,offline_store,coupon_offer,0.05067,0.320348,0.125849,0.0,0.554662
1870324503,price_sensitive,sleeping_dog,2012-03-14,2012-03,market_10,offline_store,coupon_offer,0.091333,0.525046,0.195091,0.020399,0.609333
1870326184,price_sensitive,lost_cause,2012-04-01,2012-04,market_10,offline_store,coupon_offer,0.050499,0.401916,0.146782,0.0,0.599335
1870340636,price_sensitive,lost_cause,2012-03-29,2012-03,market_1,offline_store,coupon_offer,0.001182,0.244846,0.030264,0.00137,0.599255
1870360977,price_sensitive,sleeping_dog,2012-03-14,2012-03,market_26,offline_store,coupon_offer,0.084922,0.515483,0.193631,0.004493,0.603329
1870458074,price_sensitive,lost_cause,2012-04-26,2012-04,market_27,offline_store,coupon_offer,0.083877,0.519581,0.209585,0.001196,0.6
1870482423,price_sensitive,sure_thing,2012-04-28,2012-04,market_8,offline_store,coupon_offer,0.026495,0.301138,0.070541,0.001415,0.588217
1871117956,price_sensitive,sure_thing,2012-04-25,2012-04,market_10,offline_store,coupon_offer,0.085256,0.510254,0.16971,0.003745,0.600932
1871447659,price_sensitive,lost_cause,2012-03-14,2012-03,market_10,offline_store,coupon_offer,0.083618,0.520947,0.17363,0.000855,0.60076
1871448280,explorer,lost_cause,2012-04-04,2012-04,market_10,offline_store,coupon_offer,0.016667,0.302823,0.100948,0.0,0.6
1871461838,price_sensitive,lost_cause,2012-04-28,2012-04,market_12,offline_store,coupon_offer,0.054475,0.403871,0.118666,0.001147,0.595104
1871462850,explorer,lost_cause,2012-03-30,2012-03,market_12,offline_store,coupon_offer,0.0,0.224044,0.011708,0.0,0.6
1871491058,price_sensitive,lost_cause,2012-04-24,2012-04,market_12,offline_store,coupon_offer,0.05,0.404372,0.121715,0.0,0.6
1871750501,price_sensitive,sleeping_dog,2012-04-23,2012-04,market_34,offline_store,coupon_offer,0.030585,0.3098,0.107226,0.009546,0.590352
1872038551,price_sensitive,lost_cause,2012-04-17,2012-04,market_15,offline_store,coupon_offer,0.000834,0.224121,0.037649,0.00153,0.599815
1874161949,explorer,lost_cause,2012-03-28,2012-03,market_8,offline_store,coupon_offer,0.0007,0.236339,0.063057,0.001541,0.6
1874896518,price_sensitive,sleeping_dog,2012-04-06,2012-04,market_9,offline_store,coupon_offer,0.025185,0.302091,0.066377,0.0,0.588642
1874991435,explorer,lost_cause,2012-03-31,2012-03,market_12,offline_store,coupon_offer,0.001649,0.23224,0.024323,0.003627,0.6
1874992541,explorer,lost_cause,2012-03-25,2012-03,market_12,offline_store,coupon_offer,0.0,0.245902,0.039256,0.0,0.6
1875126428,price_sensitive,sleeping_dog,2012-04-10,2012-04,market_8,offline_store,coupon_offer,0.110618,0.537166,0.178149,0.025964,0.587854
1875263235,price_sensitive,sure_thing,2012-04-27,2012-04,market_37,offline_store,coupon_offer,0.05,0.407104,0.110696,0.0,0.6
1875847596,explorer,sure_thing,2012-04-17,2012-04,market_11,offline_store,coupon_offer,0.000856,0.248634,0.056256,0.001884,0.6
1875907466,explorer,sure_thing,2012-03-26,2012-03,market_8,offline_store,coupon_offer,0.0,0.240437,0.061295,0.0,0.6
1876468832,price_sensitive,sure_thing,2012-03-15,2012-03,market_20,offline_store,coupon_offer,0.0869,0.518215,0.242239,0.009879,0.606779
1876786497,explorer,lost_cause,2012-04-01,2012-04,market_18,offline_store,coupon_offer,0.0,0.240437,0.075069,0.0,0.6
1876813153,price_sensitive,sleeping_dog,2012-03-13,2012-03,market_18,offline_store,coupon_offer,0.089186,0.520963,0.21526,0.008993,0.601976
1876838441,price_sensitive,sleeping_dog,2012-04-22,2012-04,market_7,offline_store,coupon_offer,0.030153,0.312133,0.166217,0.004118,0.585862
1877410704,price_sensitive,sleeping_dog,2012-04-19,2012-04,market_10,offline_store,coupon_offer,0.09002,0.401639,0.134084,0.100051,0.64002
1877665243,price_sensitive,sleeping_dog,2012-03-25,2012-03,market_10,offline_store,coupon_offer,0.053377,0.416179,0.138724,0.005385,0.602677
1877665776,price_sensitive,sleeping_dog,2012-03-13,2012-03,market_10,offline_store,coupon_offer,0.085031,0.51275,0.190247,0.005092,0.604526
1877667957,explorer,lost_cause,2012-03-27,2012-03,market_12,offline_store,coupon_offer,0.0,0.239071,0.019284,0.0,0.6
1877733899,price_sensitive,sure_thing,2012-03-13,2012-03,market_18,offline_store,coupon_offer,0.087537,0.518215,0.210221,0.009379,0.600434
1877842342,explorer,lost_cause,2012-03-26,2012-03,market_39,offline_store,coupon_offer,0.000158,0.248634,0.037966,0.000347,0.6
1877874228,explorer,lost_cause,2012-03-28,2012-03,market_1,offline_store,coupon_offer,0.0,0.226776,0.012397,0.0,0.6
1879302288,explorer,lost_cause,2012-03-26,2012-03,market_9,offline_store,coupon_offer,0.0,0.211749,0.029614,0.0,0.6
1879463085,explorer,lost_cause,2012-03-28,2012-03,market_18,offline_store,coupon_offer,0.0,0.234973,0.039945,0.0,0.6
1879740450,explorer,lost_cause,2012-03-26,2012-03,market_9,offline_store,coupon_offer,0.000986,0.248634,0.059082,0.002169,0.6
1880429165,price_sensitive,sure_thing,2012-04-03,2012-04,market_21,offline_store,coupon_offer,0.018217,0.258603,0.077008,0.0,0.597933
1881302865,price_sensitive,lost_cause,2012-04-17,2012-04,market_20,offline_store,coupon_offer,0.050792,0.412568,0.133858,0.001979,0.600792
1882063835,explorer,lost_cause,2012-03-25,2012-03,market_9,offline_store,coupon_offer,0.0,0.245902,0.036501,0.0,0.6
1882152486,price_sensitive,sure_thing,2012-03-23,2012-03,market_34,offline_store,coupon_offer,0.020743,0.303264,0.064623,0.002061,0.596489
1882174097,price_sensitive,sure_thing,2012-03-15,2012-03,market_35,offline_store,coupon_offer,0.02379,0.305415,0.061478,0.0,0.590502
1882743338,price_sensitive,lost_cause,2012-04-18,2012-04,market_10,offline_store,coupon_offer,0.002329,0.244463,0.010234,0.0,0.596895
1883690637,price_sensitive,sleeping_dog,2012-04-05,2012-04,market_9,offline_store,coupon_offer,0.026716,0.275619,0.063776,0.0,0.586601
1883754698,explorer,lost_cause,2012-04-16,2012-04,market_9,offline_store,coupon_offer,0.0,0.248634,0.079201,0.0,0.6
1883814126,price_sensitive,sure_thing,2012-04-27,2012-04,market_12,offline_store,coupon_offer,0.050439,0.408714,0.141929,0.0,0.599414
1883903466,price_sensitive,sure_thing,2012-04-23,2012-04,market_34,offline_store,coupon_offer,0.150667,0.745902,0.418542,0.001537,0.600228
1883920088,price_sensitive,sure_thing,2012-03-25,2012-03,market_27,offline_store,coupon_offer,0.052216,0.412568,0.138085,0.006649,0.60591
1884811021,price_sensitive,lost_cause,2012-03-29,2012-03,market_18,offline_store,coupon_offer,0.002632,0.245049,0.028307,0.003755,0.598767
1884959971,price_sensitive,lost_cause,2012-03-25,2012-03,market_27,offline_store,coupon_offer,0.051419,0.415848,0.207895,0.0013,0.599842
1885079603,price_sensitive,sure_thing,2012-04-23,2012-04,market_21,offline_store,coupon_offer,0.084061,0.520947,0.195912,0.001705,0.60035
1885168911,price_sensitive,lost_cause,2012-04-02,2012-04,market_15,offline_store,coupon_offer,0.0379,0.354857,0.111433,0.007911,0.599103
1886054248,price_sensitive,sure_thing,2012-04-23,2012-04,market_20,offline_store,coupon_offer,0.028093,0.303029,0.101723,0.003051,0.587612
1886568841,explorer,lost_cause,2012-03-25,2012-03,market_7,offline_store,coupon_offer,0.000145,0.25,0.035204,0.000319,0.6
1889032464,price_sensitive,sleeping_dog,2012-04-25,2012-04,market_12,offline_store,coupon_offer,0.090823,0.424904,0.175159,0.028105,0.5718
1889098798,explorer,lost_cause,2012-03-27,2012-03,market_16,offline_store,coupon_offer,0.000154,0.244536,0.081352,0.000338,0.6
1889100888,explorer,lost_cause,2012-03-28,2012-03,market_28,offline_store,coupon_offer,0.00091,0.233607,0.039757,0.002002,0.6
1889951138,explorer,lost_cause,2012-03-25,2012-03,market_8,offline_store,coupon_offer,0.000247,0.247268,0.084158,0.000544,0.6
1890822176,price_sensitive,sure_thing,2012-04-26,2012-04,market_10,offline_store,coupon_offer,0.05018,0.411302,0.152117,0.0,0.599761
1892821698,price_sensitive,sleeping_dog,2012-04-22,2012-04,market_43,offline_store,coupon_offer,0.025797,0.305085,0.117678,0.000353,0.588156
1892834643,price_sensitive,lost_cause,2012-04-18,2012-04,market_8,offline_store,coupon_offer,0.000518,0.250242,0.098081,0.000183,0.59942
1892841880,explorer,lost_cause,2012-03-27,2012-03,market_7,offline_store,coupon_offer,0.0,0.233607,0.061295,0.0,0.6
1894312260,explorer,lost_cause,2012-04-07,2012-04,market_33,offline_store,coupon_offer,0.0,0.244536,0.035813,0.0,0.6
1894550000,price_sensitive,lost_cause,2012-03-17,2012-03,market_12,offline_store,coupon_offer,0.088103,0.522313,0.248411,0.010803,0.601029
1895398971,price_sensitive,sleeping_dog,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.021786,0.307034,0.171946,0.0,0.593174
1895478136,price_sensitive,lost_cause,2012-04-22,2012-04,market_16,offline_store,coupon_offer,0.019168,0.305521,0.107145,0.000262,0.596909
1896054364,regular_loyal,lost_cause,2012-03-13,2012-03,market_15,offline_store,coupon_offer,0.086631,0.525046,0.315783,0.007492,0.600791
1896260440,price_sensitive,lost_cause,2012-03-25,2012-03,market_12,offline_store,coupon_offer,0.050873,0.411687,0.145611,0.0,0.598836
1897201393,price_sensitive,sleeping_dog,2012-04-24,2012-04,market_10,offline_store,coupon_offer,0.021977,0.305773,0.10318,0.0,0.59292
1897372997,explorer,sure_thing,2012-04-02,2012-04,market_1,offline_store,coupon_offer,0.0,0.226776,0.015152,0.0,0.6
1897685623,explorer,lost_cause,2012-04-05,2012-04,market_15,offline_store,coupon_offer,0.0,0.229508,0.027548,0.0,0.6
1897904099,price_sensitive,lost_cause,2012-04-23,2012-04,market_8,offline_store,coupon_offer,0.085346,0.527778,0.272376,0.00499,0.601875
1899376265,price_sensitive,sleeping_dog,2012-04-27,2012-04,market_43,offline_store,coupon_offer,0.021452,0.297285,0.067079,0.0,0.593619
1899515827,explorer,lost_cause,2012-03-28,2012-03,market_15,offline_store,coupon_offer,0.000472,0.248634,0.032629,0.001039,0.6
1900405672,price_sensitive,sure_thing,2012-03-03,2012-03,market_21,offline_store,coupon_offer,0.017717,0.302041,0.074666,0.0,0.5986
1900488917,explorer,lost_cause,2012-03-25,2012-03,market_21,offline_store,coupon_offer,0.000223,0.25,0.052464,0.000491,0.6
1900572198,price_sensitive,sure_thing,2012-04-06,2012-04,market_14,offline_store,coupon_offer,0.032343,0.30197,0.071692,0.0,0.579098
1902138304,price_sensitive,sure_thing,2012-03-01,2012-03,market_35,offline_store,coupon_offer,0.020081,0.293791,0.049796,0.0,0.595448
1902964508,price_sensitive,sleeping_dog,2012-03-27,2012-03,market_16,offline_store,coupon_offer,0.053031,0.414997,0.175724,0.003354,0.60043
1903008755,price_sensitive,lost_cause,2012-04-24,2012-04,market_39,offline_store,coupon_offer,0.085916,0.520947,0.193489,0.005682,0.6
1903018824,price_sensitive,sleeping_dog,2012-04-20,2012-04,market_14,offline_store,coupon_offer,0.032992,0.244953,0.07618,0.0,0.578233
1903884644,price_sensitive,sleeping_dog,2012-04-27,2012-04,market_4,offline_store,coupon_offer,0.035199,0.309693,0.094612,0.003122,0.578204
1904358864,explorer,sure_thing,2012-03-27,2012-03,market_4,offline_store,coupon_offer,3.9e-05,0.243169,0.104016,8.6e-05,0.6
1904468334,price_sensitive,sleeping_dog,2012-03-27,2012-03,market_37,offline_store,coupon_offer,0.052553,0.414293,0.165819,0.005452,0.603326
1905643333,price_sensitive,sleeping_dog,2012-03-02,2012-03,market_22,offline_store,coupon_offer,0.051376,0.311666,0.075272,0.040834,0.591833
1907286577,price_sensitive,sleeping_dog,2012-03-13,2012-03,market_10,offline_store,coupon_offer,0.087776,0.526412,0.207597,0.013118,0.611151
1908091046,explorer,lost_cause,2012-03-29,2012-03,market_10,offline_store,coupon_offer,0.0,0.241803,0.035813,0.0,0.6
1908190887,explorer,sure_thing,2012-03-25,2012-03,market_39,offline_store,coupon_offer,0.0,0.248634,0.078512,0.0,0.6
1908283840,explorer,lost_cause,2012-04-06,2012-04,market_15,offline_store,coupon_offer,0.0,0.247268,0.019972,0.0,0.6
1909074102,price_sensitive,sure_thing,2012-03-13,2012-03,market_15,offline_store,coupon_offer,0.093549,0.51736,0.234877,0.020995,0.600593
1909817043,price_sensitive,lost_cause,2012-04-30,2012-04,market_10,offline_store,coupon_offer,0.084325,0.515483,0.183661,0.002479,0.600991
1909998310,price_sensitive,sure_thing,2012-04-22,2012-04,market_16,offline_store,coupon_offer,0.021203,0.304403,0.093801,0.004232,0.597901
1910086115,explorer,sure_thing,2012-03-29,2012-03,market_8,offline_store,coupon_offer,7e-05,0.244536,0.055824,0.000154,0.6
1911640871,price_sensitive,sleeping_dog,2012-04-19,2012-04,market_9,offline_store,coupon_offer,0.032277,0.245922,0.048239,0.0,0.579186
1911920104,price_sensitive,lost_cause,2012-04-07,2012-04,market_27,offline_store,coupon_offer,0.05,0.407104,0.139621,0.0,0.6
1912840058,price_sensitive,lost_cause,2012-03-27,2012-03,market_27,offline_store,coupon_offer,0.000391,0.244651,0.074595,0.000461,0.599908
1913547404,price_sensitive,lost_cause,2012-04-30,2012-04,market_10,offline_store,coupon_offer,0.05,0.398907,0.11896,0.0,0.6
1914994497,price_sensitive,sure_thing,2012-04-03,2012-04,market_9,offline_store,coupon_offer,0.019468,0.303013,0.079761,0.0,0.596265
1915117323,price_sensitive,lost_cause,2012-03-15,2012-03,market_21,offline_store,coupon_offer,0.022976,0.279292,0.048633,0.004862,0.596125
1915130949,price_sensitive,lost_cause,2012-04-24,2012-04,market_24,offline_store,coupon_offer,0.151218,0.75,0.386476,0.003046,0.601218
1915913110,price_sensitive,lost_cause,2012-04-25,2012-04,market_10,offline_store,coupon_offer,0.019644,0.302723,0.118426,0.001749,0.597662
1915964689,price_sensitive,sure_thing,2012-04-23,2012-04,market_20,offline_store,coupon_offer,0.083608,0.519581,0.191531,0.000604,0.6
1916089378,explorer,lost_cause,2012-04-01,2012-04,market_16,offline_store,coupon_offer,0.0,0.236339,0.099862,0.0,0.6
1916141251,explorer,lost_cause,2012-03-29,2012-03,market_14,offline_store,coupon_offer,0.0,0.239071,0.015152,0.0,0.6
1916402765,price_sensitive,lost_cause,2012-03-31,2012-03,market_15,offline_store,coupon_offer,0.054292,0.41648,0.186747,0.004891,0.597563
1917900989,explorer,lost_cause,2012-03-28,2012-03,market_37,offline_store,coupon_offer,7.1e-05,0.243169,0.046183,0.000157,0.6
1919401638,price_sensitive,lost_cause,2012-04-01,2012-04,market_8,offline_store,coupon_offer,0.036359,0.345476,0.101632,0.003862,0.598875
1920139705,price_sensitive,lost_cause,2012-04-02,2012-04,market_24,offline_store,coupon_offer,0.055539,0.415769,0.135781,0.004923,0.595598
1920911393,price_sensitive,lost_cause,2012-04-23,2012-04,market_12,offline_store,coupon_offer,0.083333,0.519581,0.205154,0.0,0.6
1920985976,price_sensitive,lost_cause,2012-04-27,2012-04,market_15,offline_store,coupon_offer,0.036584,0.326032,0.069386,0.0,0.595666
1921599762,price_sensitive,sleeping_dog,2012-04-02,2012-04,market_10,offline_store,coupon_offer,0.052239,0.400273,0.12639,0.005598,0.602239
1922376146,explorer,lost_cause,2012-03-29,2012-03,market_15,offline_store,coupon_offer,0.000319,0.243169,0.022214,0.000703,0.6
1923156315,explorer,lost_cause,2012-04-08,2012-04,market_6,offline_store,coupon_offer,0.016667,0.291894,0.058937,0.0,0.6
1923176836,explorer,lost_cause,2012-03-25,2012-03,market_6,offline_store,coupon_offer,0.0,0.248634,0.057851,0.0,0.6
1923443406,explorer,lost_cause,2012-03-29,2012-03,market_9,offline_store,coupon_offer,0.00036,0.211749,0.020859,0.000792,0.6
1923553916,explorer,sure_thing,2012-03-27,2012-03,market_10,offline_store,coupon_offer,0.0,0.243169,0.062672,0.0,0.6
1923557042,price_sensitive,lost_cause,2012-03-26,2012-03,market_10,offline_store,coupon_offer,0.053083,0.414213,0.135118,0.000366,0.596378
1923598464,explorer,sure_thing,2012-04-07,2012-04,market_4,offline_store,coupon_offer,0.016667,0.297359,0.093372,0.0,0.6
1924212354,explorer,sure_thing,2012-04-20,2012-04,market_15,offline_store,coupon_offer,0.0,0.241803,0.048898,0.0,0.6
1924217614,explorer,lost_cause,2012-03-29,2012-03,market_15,offline_store,coupon_offer,0.0,0.244536,0.063361,0.0,0.6
1924219427,explorer,lost_cause,2012-04-06,2012-04,market_15,offline_store,coupon_offer,0.0,0.234973,0.093664,0.0,0.6
1924489775,explorer,lost_cause,2012-03-28,2012-03,market_24,offline_store,coupon_offer,0.0,0.244536,0.109504,0.0,0.6
1924629176,price_sensitive,lost_cause,2012-04-26,2012-04,market_15,offline_store,coupon_offer,0.087214,0.511832,0.175608,0.001541,0.596264
1925289443,explorer,lost_cause,2012-03-25,2012-03,market_26,offline_store,coupon_offer,0.0,0.243169,0.02686,0.0,0.6
1925317364,explorer,sure_thing,2012-03-25,2012-03,market_18,offline_store,coupon_offer,0.000128,0.25,0.135745,0.000281,0.6
1925370558,explorer,lost_cause,2012-03-28,2012-03,market_8,offline_store,coupon_offer,0.0,0.243169,0.044077,0.0,0.6
1926115003,price_sensitive,sleeping_dog,2012-03-31,2012-03,market_26,offline_store,coupon_offer,0.092608,0.524616,0.200613,0.013546,0.602012
1926226648,explorer,sure_thing,2012-03-26,2012-03,market_8,offline_store,coupon_offer,0.00026,0.195355,0.011851,0.000572,0.6
1927810734,price_sensitive,lost_cause,2012-04-28,2012-04,market_10,offline_store,coupon_offer,0.052363,0.407051,0.138855,0.0,0.596849
1928592111,price_sensitive,lost_cause,2012-03-27,2012-03,market_37,offline_store,coupon_offer,0.051767,0.413266,0.159188,0.001533,0.599688
1929304429,explorer,lost_cause,2012-04-04,2012-04,market_15,offline_store,coupon_offer,0.0,0.229508,0.019284,0.0,0.6
1929769634,explorer,lost_cause,2012-03-25,2012-03,market_35,offline_store,coupon_offer,0.000496,0.25,0.049859,0.001091,0.6
1929943546,price_sensitive,lost_cause,2012-04-07,2012-04,market_15,offline_store,coupon_offer,0.034976,0.335706,0.09123,0.001431,0.598677
1930573757,price_sensitive,sure_thing,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.041964,0.284977,0.065964,0.008306,0.574022
1931342302,price_sensitive,sleeping_dog,2012-04-05,2012-04,market_9,offline_store,coupon_offer,0.026807,0.286599,0.047985,0.0,0.58648
1932259442,explorer,lost_cause,2012-03-26,2012-03,market_26,offline_store,coupon_offer,0.0,0.244536,0.046143,0.0,0.6
1933070400,price_sensitive,lost_cause,2012-03-13,2012-03,market_12,offline_store,coupon_offer,0.090434,0.526412,0.223522,0.015999,0.601261
1933141517,price_sensitive,lost_cause,2012-04-29,2012-04,market_7,offline_store,coupon_offer,0.083333,0.486794,0.175539,0.0,0.6
1933166540,price_sensitive,lost_cause,2012-04-24,2012-04,market_34,offline_store,coupon_offer,0.084417,0.522915,0.205061,0.0,0.598555
1934111316,price_sensitive,lost_cause,2012-03-26,2012-03,market_16,offline_store,coupon_offer,0.000936,0.247574,0.058366,0.000847,0.599265
1934433450,price_sensitive,lost_cause,2012-03-16,2012-03,market_15,offline_store,coupon_offer,0.088426,0.519581,0.2052,0.011553,0.601166
1935461166,price_sensitive,lost_cause,2012-03-26,2012-03,market_15,offline_store,coupon_offer,0.000637,0.243523,0.051315,0.0,0.599151
1935888758,explorer,lost_cause,2012-03-28,2012-03,market_26,offline_store,coupon_offer,0.000773,0.243169,0.032106,0.001701,0.6
1936813005,explorer,lost_cause,2012-03-27,2012-03,market_18,offline_store,coupon_offer,0.000143,0.240437,0.088922,0.000314,0.6
1936887148,price_sensitive,sure_thing,2012-04-25,2012-04,market_27,offline_store,coupon_offer,0.051107,0.407719,0.131966,0.0,0.598523
1936887669,price_sensitive,sure_thing,2012-04-26,2012-04,market_27,offline_store,coupon_offer,0.059724,0.409774,0.146347,0.0,0.587034
1938359825,price_sensitive,sleeping_dog,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.085656,0.518215,0.19128,0.005808,0.602323
1938485569,price_sensitive,sleeping_dog,2012-04-24,2012-04,market_27,offline_store,coupon_offer,0.023879,0.30683,0.134529,0.0,0.590383
1939289797,price_sensitive,lost_cause,2012-04-20,2012-04,market_27,offline_store,coupon_offer,0.05029,0.404372,0.163885,0.000725,0.60029
1940226793,price_sensitive,sure_thing,2012-04-08,2012-04,market_16,offline_store,coupon_offer,0.051908,0.405738,0.117943,0.004769,0.601908
1940293242,price_sensitive,sure_thing,2012-04-05,2012-04,market_14,offline_store,coupon_offer,0.025532,0.291945,0.063813,0.003492,0.59144
1940387918,explorer,lost_cause,2012-04-16,2012-04,market_8,offline_store,coupon_offer,0.0,0.248634,0.02686,0.0,0.6
1941343179,price_sensitive,lost_cause,2012-03-26,2012-03,market_20,offline_store,coupon_offer,0.000657,0.247602,0.07543,0.000123,0.599198
1941772763,price_sensitive,lost_cause,2012-04-27,2012-04,market_12,offline_store,coupon_offer,0.051798,0.413567,0.137166,0.0,0.597603
1942398876,price_sensitive,lost_cause,2012-04-02,2012-04,market_10,offline_store,coupon_offer,0.05,0.413934,0.138244,0.0,0.6
1942673514,price_sensitive,lost_cause,2012-04-24,2012-04,market_35,offline_store,coupon_offer,0.083333,0.520947,0.229947,0.0,0.6
1942743109,explorer,lost_cause,2012-04-17,2012-04,market_8,offline_store,coupon_offer,0.0,0.241803,0.013774,0.0,0.6
1943473318,price_sensitive,lost_cause,2012-03-30,2012-03,market_96,offline_store,coupon_offer,0.053413,0.416161,0.129102,0.0041,0.597934
1943499351,price_sensitive,sure_thing,2012-04-13,2012-04,market_96,offline_store,coupon_offer,0.05689,0.350386,0.121877,0.007858,0.573672
1944205884,price_sensitive,sure_thing,2012-04-30,2012-04,market_96,offline_store,coupon_offer,0.154734,0.740437,0.309209,0.012078,0.605543
1944437130,price_sensitive,lost_cause,2012-04-09,2012-04,market_96,offline_store,coupon_offer,0.05646,0.377333,0.117003,0.007678,0.59604
1944515432,price_sensitive,lost_cause,2012-04-23,2012-04,market_96,offline_store,coupon_offer,0.084962,0.527778,0.255636,0.003769,0.600623
1945132846,price_sensitive,lost_cause,2012-04-24,2012-04,market_96,offline_store,coupon_offer,0.151443,0.745902,0.340456,0.003704,0.601765
1945180379,price_sensitive,lost_cause,2012-04-22,2012-04,market_96,offline_store,coupon_offer,0.03543,0.327674,0.10181,0.001778,0.598282
1945475273,price_sensitive,lost_cause,2012-03-27,2012-03,market_96,offline_store,coupon_offer,0.000549,0.246207,0.067795,0.0,0.599267
1945764983,explorer,lost_cause,2012-03-27,2012-03,market_96,offline_store,coupon_offer,0.0,0.23224,0.032369,0.0,0.6
1946092717,price_sensitive,lost_cause,2012-03-30,2012-03,market_96,offline_store,coupon_offer,0.052354,0.411987,0.14918,0.002072,0.598117
1946572819,explorer,sure_thing,2012-03-27,2012-03,market_96,offline_store,coupon_offer,0.0,0.245902,0.022039,0.0,0.6
1946903075,price_sensitive,lost_cause,2012-04-23,2012-04,market_96,offline_store,coupon_offer,0.086103,0.523679,0.232159,0.006133,0.600133
1947174205,price_sensitive,sure_thing,2012-04-25,2012-04,market_96,offline_store,coupon_offer,0.087717,0.523679,0.18346,0.01096,0.604384
1947322203,explorer,lost_cause,2012-04-03,2012-04,market_96,offline_store,coupon_offer,0.0,0.239071,0.017218,0.0,0.6
1947581496,explorer,lost_cause,2012-03-28,2012-03,market_37,offline_store,coupon_offer,0.0,0.243169,0.037879,0.0,0.6
1948560928,price_sensitive,lost_cause,2012-04-01,2012-04,market_96,offline_store,coupon_offer,0.051011,0.41313,0.16015,0.0,0.598652
1948848267,price_sensitive,lost_cause,2012-04-06,2012-04,market_96,offline_store,coupon_offer,0.037013,0.352824,0.115766,0.003042,0.596938
1948876635,explorer,sure_thing,2012-03-25,2012-03,market_96,offline_store,coupon_offer,0.0,0.245902,0.051653,0.0,0.6
1949091222,explorer,sure_thing,2012-03-26,2012-03,market_96,offline_store,coupon_offer,8.5e-05,0.247268,0.107485,0.000188,0.6
1949562592,price_sensitive,lost_cause,2012-03-18,2012-03,market_96,offline_store,coupon_offer,0.085135,0.526412,0.280525,0.004181,0.600727
1949578649,explorer,lost_cause,2012-03-30,2012-03,market_96,offline_store,coupon_offer,5.2e-05,0.239071,0.075098,0.000115,0.6
1949899789,price_sensitive,sure_thing,2012-04-07,2012-04,market_96,offline_store,coupon_offer,0.038951,0.330215,0.08033,0.005421,0.597297
1950591443,explorer,lost_cause,2012-03-27,2012-03,market_96,offline_store,coupon_offer,0.0,0.247268,0.054408,0.0,0.6
1950707376,explorer,lost_cause,2012-03-30,2012-03,market_96,offline_store,coupon_offer,0.0,0.244536,0.039945,0.0,0.6
1951142546,price_sensitive,sure_thing,2012-03-29,2012-03,market_96,offline_store,coupon_offer,0.000308,0.244707,0.059398,0.0,0.599589
1951349277,price_sensitive,lost_cause,2012-03-30,2012-03,market_96,offline_store,coupon_offer,0.040383,0.362201,0.115553,0.006175,0.595416
1951428586,explorer,lost_cause,2012-03-27,2012-03,market_96,offline_store,coupon_offer,0.0,0.241803,0.046832,0.0,0.6
1952536294,explorer,lost_cause,2012-04-04,2012-04,market_96,offline_store,coupon_offer,9.9e-05,0.219945,0.009008,0.000218,0.6
