id,offerdate,total_spend_365d,total_qty_365d,num_visits_365d,days_since_last_purchase,spend_in_offer_category_365d,spend_in_offer_company_365d,spend_in_offer_brand_365d,qty_in_offer_category_365d,qty_in_offer_company_365d,qty_in_offer_brand_365d
295518366,2013-04-02,2159.54,646.0,75,9,0.0,0.78,0.0,0.0,2.0,0.0
308276521,2013-04-02,2542.9,899.0,62,9,0.0,0.0,0.0,0.0,0.0,0.0
312772680,2013-04-02,4715.4800000000005,997.0,47,13,6.77,0.0,0.0,3.0,0.0,0.0
370980651,2013-04-02,6686.79,2141.0,136,6,11.97,15.96,15.96,3.0,4.0,4.0
392616098,2013-04-02,457.65,139.0,25,8,0.0,0.0,0.0,0.0,0.0,0.0
399626147,2013-04-02,1853.65,1685.0,64,6,6.49,0.0,0.0,2.0,0.0,0.0
439846859,2013-04-02,1243.42,828.0,67,9,0.0,2.78,0.0,0.0,2.0,0.0
441193152,2013-04-02,1007.07,449.0,34,6,2.24,1.27,1.27,2.0,1.0,1.0
452484003,2013-04-02,4331.51,1113.0,69,28,0.0,0.0,0.0,0.0,0.0,0.0
471393256,2013-04-02,3103.64,1597.0,28,13,0.0,0.0,0.0,0.0,0.0,0.0
472058564,2013-04-02,3423.58,1322.0,71,9,6.680000000000001,0.0,0.0,3.0,0.0,0.0
475129588,2013-04-02,568.87,219.0,18,66,0.0,0.0,0.0,0.0,0.0,0.0
476619576,2013-04-02,2697.77,20886.0,124,4,2.0,0.0,0.0,1.0,0.0,0.0
491789814,2013-04-02,1860.36,535.0,49,14,3.29,4.84,3.29,1.0,2.0,1.0
496328259,2013-04-02,3051.9,821.0,29,11,0.0,3.79,3.79,0.0,1.0,1.0
496788131,2013-04-02,4311.1900000000005,1624.0,138,2,0.0,3.99,3.99,0.0,1.0,1.0
497169361,2013-04-02,1097.24,320.0,32,7,0.0,0.0,0.0,0.0,0.0,0.0
497720080,2013-04-02,1705.7,672.0,75,9,0.0,0.0,0.0,0.0,0.0,0.0
498233270,2013-04-02,536.16,274.0,37,14,0.0,0.0,0.0,0.0,0.0,0.0
498416922,2013-04-02,3275.34,816.0,36,17,0.0,12.0,0.0,0.0,12.0,0.0
500567216,2013-04-02,6492.650000000001,2737.0,125,3,0.0,3.79,3.79,0.0,1.0,1.0
523184096,2013-04-02,6080.1,1885.0,54,9,17.54,3.9,0.0,6.0,2.0,0.0
545757659,2013-04-02,1124.89,267.0,19,10,0.0,0.0,0.0,0.0,0.0,0.0
560199465,2013-04-02,1836.51,754.0,49,11,0.0,0.0,0.0,0.0,0.0,0.0
562431709,2013-04-02,2831.83,1149.0,77,4,0.0,0.0,0.0,0.0,0.0,0.0
562592456,2013-04-02,410.75,140.0,7,28,0.0,0.0,0.0,0.0,0.0,0.0
565466087,2013-04-02,5789.85,1928.0,164,2,4.99,37.9,37.9,1.0,10.0,10.0
568930757,2013-04-02,3114.8,1001.0,53,18,0.0,0.0,0.0,0.0,0.0,0.0
573321833,2013-04-02,3584.16,1198.0,188,19,0.0,0.0,0.0,0.0,0.0,0.0
580348823,2013-04-02,2238.51,729.0,146,2,25.04,0.0,0.0,10.0,0.0,0.0
580955838,2013-04-02,2715.07,890.0,108,2,65.28,13.97,13.97,23.0,3.0,3.0
581058307,2013-04-02,277.67,103.0,9,31,7.98,0.0,0.0,4.0,0.0,0.0
584693950,2013-04-02,4177.61,1666.0,47,9,8.97,2.99,2.99,3.0,1.0,1.0
585532770,2013-04-02,3268.06,1228.0,97,4,14.95,0.0,0.0,8.0,0.0,0.0
590368197,2013-04-02,1094.53,538.0,72,10,5.99,0.0,0.0,3.0,0.0,0.0
601780686,2013-04-02,648.6800000000001,186.0,23,10,0.0,0.0,0.0,0.0,0.0,0.0
603765539,2013-04-02,6654.43,2085.0,41,3,19.85,11.57,0.0,5.0,3.0,0.0
604242463,2013-04-02,5265.78,1904.0,106,9,0.0,0.0,0.0,0.0,0.0,0.0
604625847,2013-04-02,3666.54,1235.0,47,14,10.46,0.0,0.0,4.0,0.0,0.0
605192268,2013-04-02,2757.84,1033.0,42,10,9.37,3.79,3.79,3.0,1.0,1.0
605691880,2013-04-02,6068.1900000000005,1481.0,60,7,0.0,3.29,3.29,0.0,1.0,1.0
606799395,2013-04-02,8831.78,3166.0,200,3,11.96,16.75,16.75,2.0,5.0,5.0
607305564,2013-04-02,3751.64,1141.0,72,8,11.55,3.79,0.0,4.0,1.0,0.0
607768569,2013-04-02,4115.53,1702.0,74,9,4.63,0.0,0.0,3.0,0.0,0.0
607926128,2013-04-02,7421.83,3082.0,133,3,79.74,22.86,0.0,40.0,10.0,0.0
610414084,2013-04-02,5571.2300000000005,2584.0,119,4,14.77,9.47,0.0,8.0,3.0,0.0
610916658,2013-04-02,2274.52,814.0,100,2,9.24,0.0,0.0,3.0,0.0,0.0
618455967,2013-04-02,2441.61,959.0,70,15,46.13,0.0,0.0,18.0,0.0,0.0
619052152,2013-04-02,1760.89,562.0,72,2,45.900000000000006,0.0,0.0,13.0,0.0,0.0
619121765,2013-04-02,675.39,243.0,32,11,18.450000000000003,0.0,0.0,6.0,0.0,0.0
620255846,2013-04-02,2331.07,996.0,91,4,26.6,2.99,2.99,12.0,1.0,1.0
620389480,2013-04-02,2549.46,575.0,34,4,40.5,2.99,2.99,11.0,1.0,1.0
620605878,2013-04-02,3705.78,1474.0,182,1,60.51,0.0,0.0,26.0,0.0,0.0
620636874,2013-04-02,3230.03,1145.0,66,8,37.7,0.0,0.0,11.0,0.0,0.0
620814087,2013-04-02,968.63,387.0,41,6,3.28,0.0,0.0,2.0,0.0,0.0
620923141,2013-04-02,10002.96,2950.0,117,4,204.79,5.98,5.98,63.0,2.0,2.0
621181892,2013-04-02,1083.51,353.0,68,3,5.48,0.0,0.0,3.0,0.0,0.0
621225757,2013-04-02,2011.64,842.0,83,8,10.56,0.0,0.0,4.0,0.0,0.0
621453099,2013-04-02,125.76,37.0,12,50,14.37,0.0,0.0,7.0,0.0,0.0
622011928,2013-04-02,1701.93,429.0,45,22,34.300000000000004,0.0,0.0,14.0,0.0,0.0
622100036,2013-04-02,745.48,224.0,46,7,15.67,0.0,0.0,7.0,0.0,0.0
625272054,2013-04-02,6390.71,2319.0,86,6,32.86,27.64,0.0,9.0,8.0,0.0
678745254,2013-04-02,3045.63,1386.0,96,5,21.59,0.0,0.0,7.0,0.0,0.0
679546039,2013-04-02,7963.11,2032.0,51,5,21.56,7.99,0.0,4.0,1.0,0.0
679931776,2013-04-02,1169.61,403.0,37,13,0.0,0.0,0.0,0.0,0.0,0.0
680858420,2013-04-02,2633.99,834.0,35,7,10.37,12.49,2.89,3.0,4.0,1.0
681409893,2013-04-02,1473.68,743.0,37,7,0.0,48.42,48.42,0.0,18.0,18.0
681731322,2013-04-02,7111.63,2333.0,83,4,25.74,9.98,0.0,6.0,2.0,0.0
682389294,2013-04-02,1634.41,629.0,43,20,0.0,0.0,0.0,0.0,0.0,0.0
683740969,2013-04-02,6551.25,2591.0,104,3,11.96,15.87,0.0,6.0,3.0,0.0
685385624,2013-04-02,10518.37,3865.0,83,2,6.46,18.02,0.0,3.0,5.0,0.0
687117344,2013-04-02,11914.5,4334.0,222,2,6.66,17.03,0.0,5.0,8.0,0.0
687532072,2013-04-02,7414.2,3056.0,102,5,37.870000000000005,26.32,0.0,13.0,8.0,0.0
688923129,2013-04-02,3475.33,1470.0,104,3,7.970000000000001,10.81,0.0,3.0,5.0,0.0
696957571,2013-04-02,1875.52,1093.0,121,4,5.22,1.69,0.0,3.0,1.0,0.0
700449843,2013-04-02,5423.53,2278.0,72,3,10.16,2.18,0.0,4.0,1.0,0.0
703637551,2013-04-02,13490.28,3596.0,97,5,287.24,399.5,0.0,67.0,129.0,0.0
703957458,2013-04-02,5846.58,2530.0,132,2,19.200000000000003,0.0,0.0,8.0,0.0,0.0
712620550,2013-04-02,6579.39,4350.0,197,2,3.11,6.380000000000001,0.0,3.0,2.0,0.0
712652264,2013-04-02,5404.04,1905.0,95,2,2.14,92.68,92.68,1.0,27.0,27.0
713158379,2013-04-02,6948.07,2815.0,114,4,1.69,0.0,0.0,1.0,0.0,0.0
713447635,2013-04-02,2167.76,1157.0,70,21,0.0,2.61,0.0,0.0,3.0,0.0
714908349,2013-04-02,1775.75,736.0,32,3,6.470000000000001,2.49,0.0,3.0,1.0,0.0
715611207,2013-04-02,5422.45,1898.0,135,3,23.11,54.74,0.0,7.0,6.0,0.0
716556268,2013-04-02,6192.82,3162.0,119,4,42.92,28.21,0.0,14.0,9.0,0.0
716592275,2013-04-02,3922.63,1666.0,55,6,13.27,15.36,0.0,3.0,4.0,0.0
717361529,2013-04-02,4999.75,2189.0,60,10,0.0,3.0,0.0,0.0,3.0,0.0
718427949,2013-04-02,4318.13,2282.0,67,4,12.95,12.9,0.0,5.0,6.0,0.0
718700902,2013-04-02,8308.88,2911.0,69,6,37.96,19.21,0.0,12.0,4.0,0.0
721018444,2013-04-02,11200.42,4851.0,183,3,45.75,16.19,0.0,20.0,6.0,0.0
722291173,2013-04-02,2113.44,1377.0,53,7,9.78,0.0,0.0,4.0,0.0,0.0
726112587,2013-04-02,4320.54,1559.0,90,5,0.0,0.0,0.0,0.0,0.0,0.0
731597885,2013-04-02,2384.42,1350.0,115,2,7.65,2.16,0.0,3.0,1.0,0.0
736090748,2013-04-02,1958.58,950.0,91,2,3.67,7.39,0.0,3.0,2.0,0.0
739745795,2013-04-02,11854.55,4022.0,203,2,60.29,39.77,0.0,21.0,12.0,0.0
742154810,2013-04-02,3773.04,1416.0,159,2,25.130000000000003,114.52,0.0,7.0,28.0,0.0
748096627,2013-04-02,2628.34,1077.0,87,11,14.45,0.0,0.0,5.0,0.0,0.0
749396168,2013-04-02,14305.66,4705.0,169,2,10.25,10.68,0.0,4.0,2.0,0.0
750843743,2013-04-02,7962.46,2314.0,98,2,30.81,55.32,3.49,11.0,21.0,1.0
754709456,2013-04-02,5238.62,1756.0,55,6,0.0,34.34,34.34,0.0,10.0,10.0
758432260,2013-04-02,3560.57,1436.0,56,5,7.0600000000000005,0.0,0.0,4.0,0.0,0.0
759763787,2013-04-02,1749.32,813.0,98,5,5.67,0.0,0.0,3.0,0.0,0.0
765956115,2013-04-02,265.67,298.0,25,67,0.0,0.0,0.0,0.0,0.0,0.0
1237291485,2013-04-02,5430.01,1863.0,86,3,9.55,7.32,5.7,4.0,3.0,2.0
1447931618,2013-04-02,2546.11,843.0,46,7,18.97,1.98,0.0,7.0,1.0,0.0
1576798830,2013-04-02,2555.58,969.0,23,13,0.0,6.05,0.0,0.0,6.0,0.0
1725380480,2013-04-02,3383.49,1186.0,80,9,25.26,0.0,0.0,12.0,0.0,0.0
1729178663,2013-04-02,859.9,215.0,70,6,10.48,0.0,0.0,4.0,0.0,0.0
1736487688,2013-04-02,1619.89,650.0,48,4,25.46,0.0,0.0,11.0,0.0,0.0
1747944076,2013-04-02,2859.9,928.0,19,22,0.0,0.86,0.0,0.0,1.0,0.0
1749636156,2013-04-02,1471.19,648.0,76,4,15.27,0.0,0.0,8.0,0.0,0.0
1752242437,2013-04-02,3082.61,1079.0,59,7,29.76,0.0,0.0,13.0,0.0,0.0
1754372258,2013-04-02,3698.15,1244.0,55,5,24.32,0.0,0.0,8.0,0.0,0.0
1787749568,2013-04-02,875.4200000000001,275.0,52,5,33.81,0.0,0.0,12.0,0.0,0.0
1793595221,2013-04-02,263.32,89.0,16,7,7.78,0.0,0.0,3.0,0.0,0.0
1793631355,2013-04-02,645.1800000000001,250.0,40,5,9.81,0.0,0.0,4.0,0.0,0.0
1815076007,2013-04-02,6333.88,2570.0,83,4,18.14,0.0,0.0,6.0,0.0,0.0
1826744709,2013-04-02,3783.63,1514.0,73,7,16.830000000000002,17.94,0.0,7.0,6.0,0.0
1829467678,2013-04-02,566.5,502.0,104,1,0.0,0.0,0.0,0.0,0.0,0.0
1885168911,2013-04-02,6387.81,1670.0,68,6,14.73,85.52,7.77,4.0,13.0,3.0
1897372997,2013-04-02,691.86,309.0,23,18,0.0,0.0,0.0,0.0,0.0,0.0
1920139705,2013-04-02,1548.43,575.0,57,3,11.36,13.86,0.0,4.0,7.0,0.0
1921599762,2013-04-02,2565.24,731.0,46,13,0.0,14.36,14.36,0.0,4.0,4.0
1942398876,2013-04-02,2018.93,515.0,65,3,0.0,0.0,0.0,0.0,0.0,0.0
1975510384,2013-04-02,1826.05,251.0,14,11,5.039999999999999,0.0,0.0,2.0,0.0,0.0
2033104937,2013-04-02,976.63,184.0,14,47,8.370000000000001,7.67,4.98,3.0,3.0,2.0
2048041007,2013-04-02,1356.4,256.0,27,39,14.57,24.18,7.62,5.0,10.0,3.0
2060848797,2013-04-02,3174.59,884.0,31,15,0.0,0.0,0.0,0.0,0.0,0.0
2129228910,2013-04-02,2903.98,1086.0,45,11,11.97,4.98,0.0,6.0,2.0,0.0
2146467375,2013-04-02,1430.45,358.0,33,3,16.25,0.0,0.0,5.0,0.0,0.0
2149571943,2013-04-02,4543.53,2475.0,117,2,2.79,1.99,0.0,1.0,1.0,0.0
2149704775,2013-04-02,2988.96,889.0,77,2,0.0,3.48,3.48,0.0,1.0,1.0
2171446936,2013-04-02,2761.19,1481.0,117,2,17.25,4.19,0.0,5.0,1.0,0.0
2227532647,2013-04-02,5722.22,1931.0,94,10,0.0,14.1,0.0,0.0,10.0,0.0
2231501651,2013-04-02,4404.62,1280.0,81,5,24.24,3.99,3.99,8.0,1.0,1.0
2232922622,2013-04-02,7324.03,2657.0,142,3,157.42000000000002,13.97,13.97,64.0,4.0,4.0
2260444482,2013-04-02,4121.36,1085.0,41,28,11.98,4.99,4.99,2.0,1.0,1.0
2282661455,2013-04-02,1391.66,480.0,57,14,3.59,5.49,3.59,1.0,3.0,1.0
2284824105,2013-04-02,1951.96,502.0,85,3,19.17,0.0,0.0,7.0,0.0,0.0
2312550620,2013-04-02,5141.61,1544.0,29,13,0.0,0.0,0.0,0.0,0.0,0.0
2318762223,2013-04-02,264.13,139.0,30,4,10.47,0.0,0.0,4.0,0.0,0.0
2318832534,2013-04-02,1886.7,710.0,37,3,28.35,0.0,0.0,11.0,0.0,0.0
2324653517,2013-04-02,1151.82,413.0,100,12,0.0,0.0,0.0,0.0,0.0,0.0
2333155776,2013-04-02,1558.17,778.0,15,14,0.0,3.44,0.0,0.0,4.0,0.0
2362344480,2013-04-02,1633.54,387.0,31,38,0.0,0.0,0.0,0.0,0.0,0.0
2413308320,2013-04-02,2549.0,1037.0,113,4,12.49,0.0,0.0,6.0,0.0,0.0
2448479780,2013-04-02,2166.76,912.0,41,7,0.0,1.19,0.0,0.0,1.0,0.0
2458458571,2013-04-02,2510.38,866.0,69,18,0.0,0.0,0.0,0.0,0.0,0.0
2532696931,2013-04-02,874.82,217.0,32,14,0.0,0.0,0.0,0.0,0.0,0.0
2588201691,2013-04-02,2000.58,814.0,31,14,0.0,0.0,0.0,0.0,0.0,0.0
2599858054,2013-04-02,1766.59,683.0,95,2,10.71,10.71,0.0,3.0,3.0,0.0
2605908085,2013-04-02,3460.54,1133.0,61,17,18.71,9.72,0.0,4.0,2.0,0.0
2626776691,2013-04-02,4113.51,863.0,43,9,28.51,6.98,0.0,5.0,2.0,0.0
2639274855,2013-04-02,464.04,284.0,46,34,12.48,0.0,0.0,5.0,0.0,0.0
2677744887,2013-04-02,2261.75,1216.0,60,9,0.0,4.0,0.0,0.0,2.0,0.0
2687175921,2013-04-02,1351.77,371.0,24,33,0.0,1.33,0.0,0.0,1.0,0.0
2692182529,2013-04-02,3846.09,1974.0,122,3,7.92,0.0,0.0,4.0,0.0,0.0
2705454896,2013-04-02,2640.04,1390.0,149,2,0.0,17.94,17.94,0.0,6.0,6.0
2758036654,2013-04-02,3519.72,814.0,86,5,0.0,0.0,0.0,0.0,0.0,0.0
2763530071,2013-04-02,254.71,64.0,9,2,8.98,0.0,0.0,2.0,0.0,0.0
2770048967,2013-04-02,2221.95,1086.0,127,4,0.0,6.48,6.48,0.0,2.0,2.0
2786981206,2013-04-02,5204.24,1863.0,132,3,1.79,0.0,0.0,1.0,0.0,0.0
2866427184,2013-04-02,22.37,8.0,1,59,0.0,0.0,0.0,0.0,0.0,0.0
2881873388,2013-04-02,3298.14,769.0,75,4,8.68,15.96,0.0,4.0,2.0,0.0
2890920495,2013-04-02,5280.24,1676.0,87,5,27.8,37.52,0.0,10.0,8.0,0.0
2946844932,2013-04-02,567.17,211.0,23,17,15.16,0.0,0.0,5.0,0.0,0.0
2947299046,2013-04-02,1735.74,700.0,49,12,27.62,17.14,0.0,5.0,3.0,0.0
2955200728,2013-04-02,9543.87,3265.0,152,2,35.68,22.63,0.0,14.0,7.0,0.0
2987517797,2013-04-02,4715.45,2199.0,49,11,0.0,0.0,0.0,0.0,0.0,0.0
2997950028,2013-04-02,2131.36,461.0,51,4,9.97,29.54,0.0,3.0,6.0,0.0
3003036308,2013-04-02,3603.82,912.0,74,9,3.49,0.0,0.0,1.0,0.0,0.0
3010131569,2013-04-02,1644.26,718.0,22,6,0.0,9.52,0.0,0.0,8.0,0.0
3052658861,2013-04-02,6328.4,2531.0,92,2,33.07,0.0,0.0,8.0,0.0,0.0
3282505494,2013-04-02,4828.6,2046.0,185,1,9.76,0.0,0.0,4.0,0.0,0.0
3341333975,2013-04-02,8895.29,3143.0,98,5,4.29,55.55,55.55,1.0,20.0,20.0
3347937775,2013-04-02,462.53,189.0,29,2,7.470000000000001,0.0,0.0,3.0,0.0,0.0
3380286023,2013-04-02,188.9,77.0,15,17,8.780000000000001,0.0,0.0,5.0,0.0,0.0
3399995791,2013-04-02,1404.19,462.0,62,6,7.5,0.0,0.0,3.0,0.0,0.0
3426668201,2013-04-02,2136.48,855.0,74,5,6.42,10.15,0.0,3.0,4.0,0.0
3482533820,2013-04-02,4139.12,1799.0,43,7,2.69,0.0,0.0,1.0,0.0,0.0
3495036357,2013-04-02,1101.47,369.0,56,14,0.0,17.2,0.0,0.0,6.0,0.0
3536279154,2013-04-02,5072.25,1976.0,53,5,11.27,12.45,0.0,3.0,5.0,0.0
3551289186,2013-04-02,1102.24,342.0,55,10,16.96,7.98,7.98,6.0,2.0,2.0
3551705972,2013-04-02,995.85,429.0,33,59,0.0,1.19,0.0,0.0,1.0,0.0
3573760863,2013-04-02,1692.43,776.0,67,4,22.55,0.0,0.0,10.0,0.0,0.0
3597162841,2013-04-02,10773.98,4325.0,248,3,30.450000000000003,9.97,0.0,11.0,3.0,0.0
3600423464,2013-04-02,835.66,334.0,60,2,15.83,0.0,0.0,9.0,0.0,0.0
3601641792,2013-04-02,176.37,67.0,14,3,7.48,0.0,0.0,5.0,0.0,0.0
3626714288,2013-04-02,1355.19,344.0,67,7,22.13,0.0,0.0,9.0,0.0,0.0
3651100213,2013-04-02,1419.51,481.0,49,3,27.62,0.0,0.0,11.0,0.0,0.0
3651127503,2013-04-02,2482.11,654.0,66,9,40.58,0.0,0.0,10.0,0.0,0.0
3666627747,2013-04-02,4458.99,1450.0,200,2,82.36,3.0,3.0,39.0,1.0,1.0
3681340671,2013-04-02,13565.42,6303.0,79,9,136.22,30.17,0.0,57.0,13.0,0.0
3683450186,2013-04-02,1584.94,365.0,47,3,6.58,7.76,0.0,3.0,4.0,0.0
3686755285,2013-04-02,5181.88,3127.0,76,7,3.29,0.0,0.0,1.0,0.0,0.0
3688032295,2013-04-02,8394.380000000001,2411.0,80,11,0.0,4.23,0.0,0.0,3.0,0.0
3714956077,2013-04-02,3305.52,694.0,74,4,5.91,7.98,0.0,2.0,3.0,0.0
3792159888,2013-04-02,730.1,288.0,43,8,15.95,0.0,0.0,6.0,0.0,0.0
3795899140,2013-04-02,2901.94,850.0,30,13,0.0,8.0,0.0,0.0,8.0,0.0
3804402786,2013-04-02,1522.94,629.0,21,5,4.78,0.0,0.0,2.0,0.0,0.0
3813711119,2013-04-02,2967.64,1669.0,128,9,15.85,16.97,0.0,6.0,4.0,0.0
3846380653,2013-04-02,3531.7000000000003,1065.0,130,3,9.68,0.0,0.0,2.0,0.0,0.0
3855831517,2013-04-02,1953.26,406.0,13,27,13.41,4.85,0.0,6.0,2.0,0.0
3878445677,2013-04-02,716.9,233.0,18,44,4.49,0.0,0.0,2.0,0.0,0.0
3973009981,2013-04-02,286.57,75.0,20,2,8.79,0.0,0.0,3.0,0.0,0.0
4014804232,2013-04-02,1085.63,452.0,42,3,11.98,0.0,0.0,6.0,0.0,0.0
4019097716,2013-04-02,1064.65,386.0,87,5,19.35,0.0,0.0,5.0,0.0,0.0
4038267176,2013-04-02,748.16,276.0,26,5,11.95,0.0,0.0,5.0,0.0,0.0
4059250752,2013-04-02,1403.71,510.0,62,8,31.62,0.0,0.0,14.0,0.0,0.0
4079248628,2013-04-02,646.15,234.0,35,2,7.890000000000001,0.0,0.0,3.0,0.0,0.0
4167758548,2013-04-02,693.97,164.0,10,18,11.15,14.65,2.79,5.0,5.0,1.0
4313226478,2013-04-02,4168.47,958.0,94,2,34.12,0.0,0.0,10.0,0.0,0.0
4316367825,2013-04-02,823.5500000000001,176.0,59,3,39.88,0.0,0.0,13.0,0.0,0.0
4323898585,2013-04-02,426.74,161.0,16,5,19.75,0.0,0.0,6.0,0.0,0.0
4342053673,2013-04-02,3822.2,1008.0,74,2,43.91,11.98,11.98,11.0,2.0,2.0
4374997940,2013-04-02,667.22,213.0,10,22,9.77,0.0,0.0,4.0,0.0,0.0
4398785793,2013-04-02,113.97,52.0,12,8,17.86,0.0,0.0,7.0,0.0,0.0
4412640725,2013-04-02,984.05,454.0,31,3,5.98,3.0,3.0,3.0,1.0,1.0
4440810047,2013-04-02,3990.36,1231.0,162,2,57.510000000000005,0.0,0.0,19.0,0.0,0.0
4505580995,2013-04-02,837.86,324.0,34,5,18.75,0.0,0.0,5.0,0.0,0.0
4519591741,2013-04-02,682.5,203.0,21,3,11.97,0.0,0.0,4.0,0.0,0.0
4557101766,2013-04-02,196.37,57.0,13,6,9.77,3.99,3.99,3.0,1.0,1.0
4615829952,2013-04-02,1496.12,423.0,37,3,40.77,0.0,0.0,13.0,0.0,0.0
4615915280,2013-04-02,1901.86,635.0,18,20,40.7,0.0,0.0,10.0,0.0,0.0
4616366858,2013-04-02,4475.29,1248.0,72,5,76.67,0.0,0.0,23.0,0.0,0.0
4616475826,2013-04-02,4846.89,1450.0,37,14,45.58,0.0,0.0,12.0,0.0,0.0
4616536491,2013-04-02,5328.52,1164.0,84,16,45.48,0.0,0.0,12.0,0.0,0.0
4616561610,2013-04-02,761.84,197.0,18,4,52.96,0.0,0.0,14.0,0.0,0.0
4616867478,2013-04-02,978.12,284.0,14,28,12.37,0.0,0.0,3.0,0.0,0.0
4616993023,2013-04-02,2969.8,832.0,33,8,66.03,0.0,0.0,19.0,0.0,0.0
4617382714,2013-04-02,4191.28,1423.0,81,3,48.18,0.0,0.0,12.0,0.0,0.0
4617859777,2013-04-02,5138.79,1676.0,112,3,91.59,8.58,8.58,21.0,2.0,2.0
4618306165,2013-04-02,12725.73,3759.0,133,3,63.44,4.29,4.29,20.0,1.0,1.0
4619049803,2013-04-02,7798.24,2009.0,140,4,0.0,0.0,0.0,0.0,0.0,0.0
4619376471,2013-04-02,4442.51,1285.0,75,5,65.43,0.0,0.0,17.0,0.0,0.0
4619780492,2013-04-02,1232.2,399.0,62,3,40.48,0.0,0.0,12.0,0.0,0.0
4619829468,2013-04-02,4654.39,1555.0,63,7,65.64,0.0,0.0,16.0,0.0,0.0
4619903076,2013-04-02,1689.64,596.0,23,16,46.88,0.0,0.0,12.0,0.0,0.0
4620823888,2013-04-02,4430.15,1329.0,39,7,99.07,8.58,8.58,23.0,2.0,2.0
4621052034,2013-04-02,3558.15,850.0,42,4,67.93,4.29,4.29,17.0,1.0,1.0
4622396490,2013-04-02,5269.37,1650.0,64,4,50.56,0.0,0.0,14.0,0.0,0.0
4622406657,2013-04-02,2535.38,715.0,92,5,24.13,0.0,0.0,7.0,0.0,0.0
4622427665,2013-04-02,2129.9700000000003,791.0,41,17,11.07,0.0,0.0,3.0,0.0,0.0
4622700393,2013-04-02,6599.91,2858.0,97,5,55.760000000000005,0.0,0.0,14.0,0.0,0.0
4623023032,2013-04-02,6168.55,1691.0,145,2,232.77,0.0,0.0,63.0,0.0,0.0
4623228324,2013-04-02,8458.62,1603.0,85,3,82.5,0.0,0.0,20.0,0.0,0.0
4623288073,2013-04-02,322.11,74.0,38,10,0.0,0.0,0.0,0.0,0.0,0.0
4623437417,2013-04-02,4301.97,1063.0,61,4,64.52,0.0,0.0,18.0,0.0,0.0
4623568969,2013-04-02,7168.78,1937.0,82,5,29.52,0.0,0.0,8.0,0.0,0.0
4623762901,2013-04-02,1148.05,307.0,37,45,0.0,0.0,0.0,0.0,0.0,0.0
4623869180,2013-04-02,4315.46,1294.0,62,6,85.77,0.0,0.0,23.0,0.0,0.0
4624139452,2013-04-02,979.14,283.0,22,3,30.42,4.29,4.29,8.0,1.0,1.0
4624159868,2013-04-02,239.28,71.0,11,71,26.92,0.0,0.0,8.0,0.0,0.0
4624331089,2013-04-02,1804.94,713.0,45,14,29.42,0.0,0.0,8.0,0.0,0.0
4625916931,2013-04-02,6139.28,1663.0,94,4,137.07,0.0,0.0,33.0,0.0,0.0
4625960892,2013-04-02,4601.93,1137.0,64,8,16.060000000000002,4.19,4.19,4.0,1.0,1.0
4626260193,2013-04-02,3689.85,1198.0,63,4,23.93,0.0,0.0,7.0,0.0,0.0
4626451976,2013-04-02,3708.28,1292.0,84,4,50.55,0.0,0.0,15.0,0.0,0.0
4626465507,2013-04-02,2208.41,654.0,108,3,23.04,0.0,0.0,6.0,0.0,0.0
4626607208,2013-04-02,4239.04,1204.0,96,10,50.57,0.0,0.0,13.0,0.0,0.0
4626770468,2013-04-02,6078.59,1769.0,75,5,134.81,0.0,0.0,29.0,0.0,0.0
4627778505,2013-04-02,948.83,226.0,38,13,18.25,0.0,0.0,5.0,0.0,0.0
4627980938,2013-04-02,7128.12,1941.0,53,12,94.36,0.0,0.0,24.0,0.0,0.0
4628103164,2013-04-02,1839.98,519.0,76,3,57.25,0.0,0.0,15.0,0.0,0.0
4628223131,2013-04-02,3578.71,1420.0,77,3,25.34,0.0,0.0,6.0,0.0,0.0
4628391795,2013-04-02,2489.06,693.0,106,3,29.32,0.0,0.0,8.0,0.0,0.0
4629956762,2013-04-02,700.38,159.0,10,5,15.36,0.0,0.0,4.0,0.0,0.0
4630170409,2013-04-02,4059.93,1137.0,116,6,62.66,4.29,4.29,14.0,1.0,1.0
4630586114,2013-04-02,2817.83,1066.0,100,10,66.49,0.0,0.0,21.0,0.0,0.0
4631075166,2013-04-02,3053.83,873.0,25,9,38.01,0.0,0.0,11.0,0.0,0.0
4631691039,2013-04-02,5660.32,1794.0,59,9,0.0,0.0,0.0,0.0,0.0,0.0
4631984352,2013-04-02,4201.8,1459.0,103,4,25.43,0.0,0.0,7.0,0.0,0.0
4632168068,2013-04-02,4663.71,1319.0,75,3,125.8,0.0,0.0,30.0,0.0,0.0
4632532300,2013-04-02,724.83,288.0,52,6,14.35,0.0,0.0,5.0,0.0,0.0
4632584961,2013-04-02,4480.59,1398.0,104,3,42.900000000000006,0.0,0.0,10.0,0.0,0.0
4632665603,2013-04-02,1058.61,382.0,27,7,64.33,0.0,0.0,17.0,0.0,0.0
4633211799,2013-04-02,2568.62,836.0,60,5,27.82,38.17,0.0,6.0,15.0,0.0
4633309873,2013-04-02,1660.7,545.0,21,9,14.76,0.0,0.0,4.0,0.0,0.0
4633845444,2013-04-02,2096.17,626.0,49,4,70.93,0.0,0.0,17.0,0.0,0.0
4634347110,2013-04-02,6401.150000000001,2241.0,153,9,0.0,12.72,0.0,0.0,8.0,0.0
